,Unnamed: 0,name,original_price,discounted_price,discount,review_score,review_title,number_of_reviews,star_rating,is_apartment,neighborhood,kms_from_centre,location_score,bed_type,room_type,breakfast_included,free_cancellation,prepayment_needed,time_to_travel,length_of_stay,snapshot_date
12184,12184,The Moore,850,850,0,8.5,Very good,1884.0,4.0,0,"Chelsea, New York",3.0,9.4,1 large double bed,Studio Queen,0,0,0,25,2,2025-03-09
12185,12185,Life Hotel New York,712,635,0,8.0,Very good,844.0,4.0,0,"NoMad, New York",2.4,9.5,1 large double bed,Double Room,0,0,0,25,2,2025-03-09
12186,12186,Pod Times Square,625,625,0,8.3,Very good,23141.0,3.0,0,"Hell's Kitchen, New York",1.0,9.4,1 double bed,Full Pod ADA,0,0,0,25,2,2025-03-09
12187,12187,The Manhattan at Times Square,627,627,0,5.5,Review score,7619.0,4.0,0,"Manhattan, New York",1.0,1.0,1.0,Standard Room,0,0,0,25,2,2025-03-09
12188,12188,Hotel Edison Times Square,1015,1015,0,7.7,Good,13151.0,4.0,0,"Manhattan, New York",1.0,9.4,1 extra-large double bed,Signature 1 King Bed,0,0,0,25,2,2025-03-09
12189,12189,The Belvedere Hotel,659,659,0,7.9,Good,5893.0,3.0,0,"Hell's Kitchen, New York",1.0,9.4,1 extra-large double bed,Standard King Room,0,0,0,25,2,2025-03-09
12190,12190,Margaritaville Resort Times Square,754,754,0,8.6,Fabulous,4017.0,4.0,0,"Manhattan, New York",1.0,9.5,1 large double bed,Standard Room one queen Bed,0,0,0,25,2,2025-03-09
12191,12191,Renaissance New York Chelsea Hotel,776,776,0,8.2,Very good,1224.0,4.0,0,"Chelsea, New York",2.8,1.0,1 extra-large double bed,"Guest Room, 1 King",0,0,0,25,2,2025-03-09
12192,12192,The Gregorian New York City,849,736,0,8.3,Very good,1139.0,4.0,0,"Manhattan, New York",2.1,9.4,1 double bed,Double Room,0,0,0,25,2,2025-03-09
12193,12193,45 Times Square Hotel,729,729,0,8.3,Very good,3120.0,3.0,0,"Manhattan, New York",1.0,9.6,1 large double bed,Standard Queen Room,0,0,0,25,2,2025-03-09
12194,12194,Riu Plaza New York Times Square,1263,930,0,8.6,Fabulous,7184.0,4.0,0,"Hell's Kitchen, New York",1.0,9.5,2 double beds,Deluxe Double Room with Two Double Beds,0,0,0,25,2,2025-03-09
12195,12195,Millennium Hilton New York One UN Plaza,646,646,0,7.4,Good,2064.0,4.0,0,"Midtown East, New York",1.0,1.0,1 large double bed,Queen Room - City View,0,0,0,25,2,2025-03-09
12196,12196,Sheraton New York Times Square Hotel,617,617,0,6.4,Review score,1822.0,4.0,0,"Manhattan, New York",1.0,1.0,1 large double bed,"Traditional, Guest room, 1 Queen",0,0,0,25,2,2025-03-09
12197,12197,Arlo NoMad,642,642,0,8.4,Very good,2260.0,4.0,0,"NoMad, New York",2.4,9.4,1 large double bed,Queen Room,0,0,0,25,2,2025-03-09
12198,12198,Radio Hotel,615,615,0,7.7,Good,1744.0,4.0,0,"Washington Heights, New York",9.8,1.0,1.0,Standard Studio,0,0,0,25,2,2025-03-09
12199,12199,The Chemists Club Hotel,1171,1008,0,8.9,Fabulous,481.0,4.0,0,"Murray Hill, New York",1.0,9.7,1.0,Deluxe King Room,0,0,0,25,2,2025-03-09
12200,12200,Motto by Hilton New York City Chelsea,1721,1078,0,8.5,Very good,3178.0,4.0,0,"Chelsea, New York",2.8,9.4,1 extra-large double bed,King Room,0,0,0,25,3,2025-03-09
12201,12201,"The Cloud One New York-Downtown, by the Motel One Group",868,868,0,8.6,Fabulous,6526.0,4.0,0,"Manhattan, New York",7.0,9.4,1 extra-large double bed,Standard King Room,0,0,0,25,3,2025-03-09
12202,12202,Doubletree By Hilton New York Times Square West,850,850,0,6.8,Review score,10995.0,4.0,0,"Hell's Kitchen, New York",1.6,1.0,1 extra-large double bed,Standard King Room,0,0,0,25,3,2025-03-09
12203,12203,Courtyard by Marriott Times Square West,888,888,0,8.4,Very good,3080.0,3.0,0,"Hell's Kitchen, New York",1.8,1.0,1 extra-large double bed,King Room with Roll-in Shower - Mobility and Hearing Accessible,0,0,0,25,3,2025-03-09
12204,12204,Hyatt Grand Central New York,925,925,0,7.4,Good,2958.0,4.0,0,"Midtown East, New York",1.9,1.0,1 large double bed,Queen Room,0,0,0,25,3,2025-03-09
12205,12205,TownePlace Suites by Marriott New York Manhattan/Times Square,1209,851,0,8.5,Very good,1673.0,3.0,0,"Hell's Kitchen, New York",1.2,9.6,1.0,Queen Studio,0,0,0,25,3,2025-03-09
12206,12206,Hotel 309,511,511,0,6.1,Review score,1877.0,2.0,0,"Chelsea, New York",3.6,1.0,1 large double bed,Economy Room with Shared Bath,0,0,0,25,3,2025-03-09
12207,12207,Renaissance New York Chelsea Hotel,1144,1144,0,8.2,Very good,1224.0,4.0,0,"Chelsea, New York",2.8,1.0,1 extra-large double bed,"Guest Room, 1 King",0,0,0,25,3,2025-03-09
12208,12208,InterContinental New York Barclay Hotel by IHG,1089,1089,0,8.1,Very good,1594.0,5.0,0,"Midtown East, New York",1.5,1.0,1.0,Classic Room,0,0,0,25,3,2025-03-09
12209,12209,Courtyard by Marriott New York Manhattan/Central Park,1032,1032,0,8.2,Very good,5551.0,4.0,0,"Manhattan, New York",1.0,9.5,1 extra-large double bed,King or Queen Room with City View - Hearing Accessible,0,0,0,25,3,2025-03-09
12210,12210,The Renwick,985,985,0,8.4,Very good,2791.0,4.0,0,"Murray Hill, New York",2.0,9.6,1 extra-large double bed,Gallery King,0,0,0,25,3,2025-03-09
12211,12211,DoubleTree by Hilton New York Downtown,1048,892,0,7.5,Good,3961.0,4.0,0,"Manhattan, New York",7.6,1.0,1 extra-large double bed,King Room,0,0,0,25,3,2025-03-09
12212,12212,Courtyard New York Manhattan/Midtown East,1120,1120,0,8.0,Very good,1659.0,4.0,0,"Midtown East, New York",1.6,1.0,1 extra-large double bed,King Room,0,0,0,25,3,2025-03-09
12213,12213,Hyatt Centric Wall Street New York,856,856,0,8.1,Very good,806.0,4.0,0,"Manhattan, New York",7.3,1.0,1 extra-large double bed,King Room,0,0,0,25,3,2025-03-09
12214,12214,SpringHill Suites by Marriott New York Manhattan Chelsea,1089,1089,0,8.4,Very good,11129.0,4.0,0,"Chelsea, New York",2.5,9.5,1.0,Studio King Room,0,0,0,25,3,2025-03-09
12215,12215,Pestana CR7 Times Square,892,892,0,8.7,Fabulous,2618.0,4.0,0,"Hell's Kitchen, New York",1.6,1.0,1 large double bed,Comfort Room,0,0,0,25,3,2025-03-09
12216,12216,MOXY NYC Times Square,981,981,0,8.1,Very good,5799.0,4.0,0,"Manhattan, New York",1.9,9.4,1 large double bed,Queen Room,0,0,0,25,3,2025-03-09
12217,12217,Courtyard New York Downtown Manhattan/Financial District,845,845,0,7.8,Good,2238.0,3.0,0,"Manhattan, New York",7.1,1.0,1 extra-large double bed,"Guest room, 1 King, City view",0,0,0,25,3,2025-03-09
12218,12218,Homewood Suites Midtown Manhattan Times Square South,1025,1025,0,8.3,Very good,4422.0,3.0,0,"Hell's Kitchen, New York",1.8,1.0,1 extra-large double bed,Efficiency King Studio with Sofa Bed,0,0,0,25,3,2025-03-09
12219,12219,"The Mayfair Hotel Times Square, Ascend Hotel Collection",934,934,0,8.6,Fabulous,2066.0,3.0,0,"Manhattan, New York",0.8,9.6,1 double bed,Deluxe Double Room - Non Smoking,0,0,0,25,3,2025-03-09
12220,12220,The Muse New York,1112,1064,0,8.5,Very good,2647.0,4.0,0,"Manhattan, New York",1.1,9.5,1 extra-large double bed,Double Room,0,0,0,25,3,2025-03-09
12221,12221,SpringHill Suites by Marriott New York Manhattan/Times Square South,1133,1133,0,8.2,Very good,7772.0,4.0,0,"Hell's Kitchen, New York",1.9,1.0,1 large double bed,Queen Room - Non-Smoking,0,0,0,25,3,2025-03-09
12222,12222,ModernHaus SoHo,1897,1378,0,8.2,Very good,1054.0,5.0,0,"SoHo, New York",5.4,1.0,1 large double bed,Standard Queen Room,0,0,0,25,3,2025-03-09
12223,12223,TownePlace Suites by Marriott New York Manhattan/Chelsea,919,919,0,8.2,Very good,7652.0,4.0,0,"Chelsea, New York",2.5,9.4,1 extra-large double bed,King Studio City View with Kitchenette,0,0,0,25,3,2025-03-09
12224,12224,Virgin Hotels New York City,1381,1381,0,8.3,Very good,1430.0,4.0,0,"NoMad, New York",2.5,1.0,1 extra-large double bed,Chamber King,0,0,0,25,3,2025-03-09
12225,12225,Fairfield Inn by Marriott New York Manhattan/Financial District,876,876,0,7.8,Good,3648.0,3.0,0,"Manhattan, New York",7.2,1.0,1 extra-large double bed,King Room,0,0,0,25,3,2025-03-09
12226,12226,Lex Hotel NYC,1168,1010,0,8.3,Very good,1525.0,3.0,0,"Kips Bay, New York",3.0,1.0,1 large double bed,Queen Room,0,0,0,25,3,2025-03-09
