,name,original_price,discounted_price,discount,review_score,review_title,number_of_reviews,star_rating,is_apartment,neighborhood,kms_from_centre,location_score,bed_type,room_type,breakfast_included,free_cancellation,prepayment_needed,time_to_travel,length_of_stay,snapshot_date
13317,citizenM New York Times Square,1399,1261,0,8.7,Fabulous,1.0,4.0,0,"Manhattan, New York",1.0,9.6,1 extra-large double bed,King Room,0,0,0,27,4,2025-02-02
13318,New York Marriott Marquis,2008,2008,0,8.3,Very good,1.0,5.0,0,"Manhattan, New York",1.0,9.5,1 extra-large double bed,King Room with Sofa Bed (Upon Request),0,0,0,27,4,2025-02-02
13319,"Holiday Inn Express - Times Square South, an IHG Hotel",1083,1083,0,8.2,Very good,1.0,3.0,0,"Manhattan, New York",1.0,9.6,1 extra-large double bed,Standard King Room,0,0,0,27,4,2025-02-02
13320,Hotel Edison Times Square,1272,1272,0,7.7,Good,1.0,4.0,0,"Manhattan, New York",1.0,9.4,1 extra-large double bed,Signature 1 King Bed,0,0,0,27,4,2025-02-02
13321,Doubletree By Hilton New York Times Square West,1203,1203,0,6.8,Review score,1.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,1 extra-large double bed,One King Bed Hearing Accessible,0,0,0,27,4,2025-02-02
13322,Sonder Battery Park,967,967,0,8.5,Very good,1.0,3.0,0,"Manhattan, New York",1.0,1.0,1.0,Superior Apartment,0,0,0,27,4,2025-02-02
13323,DoubleTree by Hilton Hotel New York City - Chelsea,938,938,0,7.1,Good,1.0,4.0,0,"Chelsea, New York",1.0,1.0,1 extra-large double bed,King Room - Non-Smoking,0,0,0,27,4,2025-02-02
13324,CIVILIAN Hotel,1151,1151,0,8.6,Fabulous,1.0,4.0,0,"Hell's Kitchen, New York",1.0,9.6,1 large double bed,Double Room,0,0,0,27,4,2025-02-02
13325,City Club Hotel,1178,1084,0,7.3,Good,1.0,4.0,0,"Manhattan, New York",1.0,1.0,1 double bed,Petite Room,0,0,0,27,4,2025-02-02
13326,Millennium Hotel Broadway Times Square,1215,1056,0,7.4,Good,1.0,4.0,0,"Manhattan, New York",1.0,9.4,1 large double bed,Standard Queen Room,0,0,0,27,4,2025-02-02
13327,"The Cloud One New York-Downtown, by the Motel One Group",1111,1111,0,8.6,Fabulous,1.0,4.0,0,"Manhattan, New York",1.0,9.4,1 extra-large double bed,Standard King Room,0,0,0,27,4,2025-02-02
13328,SoHo 54,893,819,0,7.6,Good,1.0,3.0,0,"SoHo, New York",1.0,1.0,1 extra-large double bed,SoHo King,0,0,0,27,4,2025-02-02
13329,M Social Hotel Times Square New York,1319,1207,0,8.4,Very good,1.0,4.0,0,"Manhattan, New York",1.0,9.6,1 extra-large double bed,Social City View King,0,0,0,27,4,2025-02-02
13330,SpringHill Suites by Marriott New York Manhattan/Times Square South,1166,1166,0,8.2,Very good,1.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,1 large double bed,Queen Room - Non-Smoking,0,0,0,27,4,2025-02-02
13331,Hilton Club The Central at 5th New York,1415,1415,0,9.0,Superb,802.0,3.0,0,"Midtown East, New York",1.0,9.8,1 extra-large double bed,King Studio,0,0,0,27,4,2025-02-02
13332,The Gotham Hotel,1378,1378,0,8.5,Very good,1.0,4.0,0,"Midtown East, New York",1.0,9.5,1 large double bed,Queen Room,0,0,0,27,4,2025-02-02
13333,Life Hotel New York,1221,1060,0,8.0,Very good,801.0,4.0,0,"NoMad, New York",1.0,9.4,1 extra-large double bed,Standard King Room,0,0,0,27,4,2025-02-02
13334,The Shelburne Sonesta New York,1056,1056,0,8.3,Very good,1.0,4.0,0,"Murray Hill, New York",1.0,1.0,1 large double bed,Queen Room,0,0,0,27,4,2025-02-02
13335,NoMo SoHo,1219,1169,0,7.7,Good,1.0,4.0,0,"SoHo, New York",1.0,1.0,1 large double bed,Classic Queen,0,0,0,27,4,2025-02-02
13336,ModernHaus SoHo,1786,1551,0,8.2,Very good,1.0,5.0,0,"SoHo, New York",1.0,1.0,1 large double bed,Standard Queen Room,0,0,0,27,4,2025-02-02
13337,Leon Hotel LES,1030,924,0,8.0,Very good,1.0,3.0,0,"Lower East Side, New York",1.0,1.0,1 extra-large double bed,Deluxe King Room,0,0,0,27,4,2025-02-02
13338,Hampton Inn by Hilton New York Times Square,1206,1206,0,7.8,Good,1.0,3.0,0,"Manhattan, New York",1.0,9.5,1 extra-large double bed,King Room,0,0,0,27,4,2025-02-02
13339,"The Jewel Hotel, New York",980,980,0,8.6,Fabulous,1.0,4.0,0,"Manhattan, New York",1.0,9.8,1 large double bed,Superior Room,0,0,0,27,4,2025-02-02
13340,The Belvedere Hotel,1119,938,0,7.9,Good,1.0,3.0,0,"Hell's Kitchen, New York",1.0,9.4,2 double beds,Double Room with Two Double Beds - Disability Access,0,0,0,27,4,2025-02-02
13341,"Hotel 50 Bowery, part of JdV by Hyatt",1126,1126,0,8.5,Very good,961.0,4.0,0,"Chinatown, New York",1.0,1.0,1 extra-large double bed,King Room,0,0,0,27,4,2025-02-02
13342,"U Hotel Fifth Avenue, Empire State Building",892,892,0,7.9,Good,1.0,3.0,0,"Manhattan, New York",1.0,9.5,1 extra-large double bed,King Room,0,0,0,27,4,2025-02-02
13343,Executive Hotel Le Soleil New York,1453,1453,0,8.6,Fabulous,1.0,4.0,0,"Manhattan, New York",1.0,9.5,1 large double bed,Executive Queen Room,0,0,0,27,4,2025-02-02
13344,Virgin Hotels New York City,1596,1596,0,8.3,Very good,1.0,4.0,0,"NoMad, New York",1.0,1.0,1 extra-large double bed,Chamber King ADA,0,0,0,27,4,2025-02-02
13345,The Herald by LuxUrban,1339,979,0,7.7,Good,1.0,3.0,0,"Manhattan, New York",1.0,9.6,1 extra-large double bed,Deluxe King Room - Non-Smoking,0,0,0,27,4,2025-02-02
13346,DoubleTree by Hilton New York Midtown Fifth Ave,1036,1036,0,7.6,Good,1.0,4.0,0,"Manhattan, New York",1.0,9.4,1 large double bed,Queen Room,0,0,0,27,4,2025-02-02
13347,Hotel St. James,798,798,0,8.1,Very good,1.0,2.0,0,"Manhattan, New York",1.0,9.7,1 double bed,One Full Bed Room,0,0,0,27,4,2025-02-02
13348,Hotel Richland LES,873,809,0,8.2,Very good,1.0,3.0,0,"Chinatown, New York",1.0,1.0,1 large double bed,Deluxe Queen Room,0,0,0,27,4,2025-02-02
13349,Arthouse Hotel,1259,1259,0,7.9,Good,1.0,4.0,0,"Upper West Side, New York",1.0,1.0,1 large double bed,Superior Queen,0,0,0,27,4,2025-02-02
13350,Shoreham Hotel,870,870,0,7.3,Good,1.0,4.0,0,"Manhattan, New York",1.0,9.4,1 large double bed,Deluxe Queen Room,0,0,0,27,4,2025-02-02
13351,W New York - Times Square,1574,1574,0,7.9,Good,1.0,4.0,0,"Manhattan, New York",1.0,9.3,1 extra-large double bed,"Wonderful Guest room, 1 King, City view",0,0,0,27,4,2025-02-02
13352,Renaissance New York Chelsea Hotel,1454,1454,0,8.1,Very good,1.0,4.0,0,"Chelsea, New York",1.0,1.0,1 extra-large double bed,"Guest Room, 1 King",0,0,0,27,4,2025-02-02
13353,The Ludlow Hotel,1733,1733,0,9.0,Superb,1.0,4.0,0,"Lower East Side, New York",1.0,1.0,1 large double bed,Queen Studio - High Floor,0,0,0,27,4,2025-02-02
13354,Four Points by Sheraton New York Downtown,1047,1047,0,7.8,Good,1.0,3.0,0,"Manhattan, New York",1.0,1.0,1 extra-large double bed,"Guest Room, 1 King",0,0,0,27,4,2025-02-02
13355,Fairfield Inn & Suites by Marriott New York Manhattan/Chelsea,1008,1008,0,8.0,Very good,1.0,3.0,0,"Chelsea, New York",1.0,1.0,1 extra-large double bed,King Room,0,0,0,27,4,2025-02-02
13356,Hilton Club The Quin New York,1723,1723,0,8.9,Fabulous,1.0,3.0,0,"Manhattan, New York",1.0,9.7,1 extra-large double bed,Deluxe King Studio Plus,0,0,0,27,4,2025-02-02
13357,Hyatt Place New York City - Times Square,1237,1237,0,7.8,Good,1.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,1 extra-large double bed,Standard King Room,0,0,0,27,4,2025-02-02
13358,DoubleTree by Hilton New York Times Square South,1187,1187,0,8.2,Very good,1.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,1 extra-large double bed,King Room with Roll-In Shower - Mobility Access,0,0,0,27,4,2025-02-02
13359,Courtyard New York Manhattan/Midtown East,1209,1209,0,8.0,Very good,1.0,4.0,0,"Midtown East, New York",1.0,1.0,1 extra-large double bed,King Room,0,0,0,27,4,2025-02-02
13360,"voco Times Square South New York, an IHG Hotel",1248,1248,0,8.1,Very good,1.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,1 double bed,Standard Double Room,0,0,0,27,4,2025-02-02
13361,Park Central,1685,1610,0,7.3,Good,1.0,4.0,0,"Manhattan, New York",1.0,9.4,1 extra-large double bed,Classic King Room,0,0,0,27,4,2025-02-02
13362,Soho Grand Hotel,2040,1856,0,8.3,Very good,1.0,4.0,0,"SoHo, New York",1.0,9.4,1 extra-large double bed,Soho King Room,0,0,0,27,4,2025-02-02
13363,Home2 Suites By Hilton New York Times Square,1230,1230,0,7.7,Good,1.0,3.0,0,"Manhattan, New York",1.0,9.5,1 large double bed,Queen Studio Suite,0,0,0,27,4,2025-02-02
13364,The Gregorian New York City,1641,1569,0,8.3,Very good,1.0,4.0,0,"Manhattan, New York",1.0,9.4,1 double bed,Double Room,0,0,0,27,4,2025-02-02
13365,Park Lane New York,2552,2066,0,7.9,Good,1.0,5.0,0,"Manhattan, New York",1.0,9.6,1 extra-large double bed,City View King,0,0,0,27,4,2025-02-02
13366,Renaissance New York Harlem Hotel,882,746,0,7.9,Good,1.0,3.0,0,"Harlem, New York",1.0,1.0,1 extra-large double bed,King Room,0,0,0,27,4,2025-02-02
13367,Sheraton Tribeca New York Hotel,960,960,0,7.9,Good,1.0,4.0,0,"Tribeca, New York",1.0,1.0,1 extra-large double bed,Standard King Room,0,0,0,27,4,2025-02-02
13368,Hotel Lucerne,1283,1093,0,8.5,Very good,1.0,4.0,0,"Upper West Side, New York",1.0,9.5,1 large double bed,Deluxe Queen Room,0,0,0,27,4,2025-02-02
13369,Hyatt Grand Central New York,1230,1230,0,7.3,Good,1.0,4.0,0,"Midtown East, New York",1.0,1.0,1 extra-large double bed,King Room with Roll-In Shower - Disability Access,0,0,0,27,4,2025-02-02
13370,Courtyard New York Downtown Manhattan/Financial District,950,950,0,7.7,Good,1.0,3.0,0,"Manhattan, New York",1.0,1.0,1 extra-large double bed,"Guest room, 1 King, City view",0,0,0,27,4,2025-02-02
13371,Smyth Tribeca,1849,1524,0,8.3,Very good,751.0,4.0,0,"Tribeca, New York",1.0,9.3,1 extra-large double bed,Superior King Room,0,0,0,27,4,2025-02-02
13372,The Pearl Hotel,1616,1469,0,8.7,Fabulous,1.0,4.0,0,"Manhattan, New York",1.0,9.7,1 large double bed,Superior Queen Room,0,0,0,27,4,2025-02-02
13373,"The Historic Blue Angel Hotel Lexington Ave, Ascend Hotel Collection",1115,1115,0,8.7,Fabulous,1.0,3.0,0,"Midtown East, New York",1.0,9.5,1 large double bed,Queen Room - Non-Smoking,0,0,0,27,4,2025-02-02
13374,Chambers powered by Sonder,1440,1440,0,8.1,Very good,685.0,4.0,0,"Manhattan, New York",1.0,9.6,1 large double bed,Queen Room - Disability Access,0,0,0,27,4,2025-02-02
13375,Aloft New York Chelsea,1073,1073,0,8.3,Very good,160.0,4.0,0,"Chelsea, New York",1.0,1.0,1 extra-large double bed,King Room,0,0,0,27,4,2025-02-02
13376,Warwick New York,1102,1102,0,8.2,Very good,1.0,4.0,0,"Manhattan, New York",1.0,9.6,1 double bed,Standard,0,0,0,27,4,2025-02-02
13377,"Thompson Central Park New York, by Hyatt",2252,2252,0,8.2,Very good,765.0,5.0,0,"Manhattan, New York",1.0,9.4,1 extra-large double bed,King Room with Accessible Tub - Disability Access,0,0,0,27,4,2025-02-02
13378,Eurostars Wall Street,907,907,0,7.9,Good,1.0,4.0,0,"Manhattan, New York",1.0,1.0,1 large double bed,Queen Room,0,0,0,27,4,2025-02-02
13379,Heritage Hotel New York City,839,765,0,7.4,Good,1.0,3.0,0,"Flatiron District, New York",1.0,9.4,1 extra-large double bed,King Room - Non-Smoking,0,0,0,27,4,2025-02-02
13380,The Ridge,839,766,0,7.5,Good,1.0,3.0,0,"Lower East Side, New York",1.0,1.0,1 double bed,Standard Double Room,0,0,0,27,4,2025-02-02
13381,Refinery Hotel - New York,2295,2191,0,8.6,Fabulous,600.0,5.0,0,"Manhattan, New York",1.0,9.4,1 extra-large double bed,Studio King Room,0,0,0,27,4,2025-02-02
13382,Lex Hotel NYC,1049,886,0,8.2,Very good,1.0,3.0,0,"Kips Bay, New York",1.0,1.0,1 large double bed,Queen Room,0,0,0,27,4,2025-02-02
13383,Courtyard by Marriott New York Manhattan/Chelsea,1402,1402,0,8.2,Very good,1.0,4.0,0,"Chelsea, New York",1.0,9.3,1 extra-large double bed,King Room,0,0,0,27,4,2025-02-02
13384,New York Hilton Midtown,1184,1184,0,7.4,Good,1.0,3.0,0,"Manhattan, New York",1.0,9.4,1 large double bed,Urban 1 Queen Bed,0,0,0,27,4,2025-02-02
13385,Millennium Downtown New York,1363,1078,0,7.1,Good,1.0,4.0,0,"Manhattan, New York",1.0,1.0,1 extra-large double bed,RENOVATED Premier King - Hudson River View - High Floor,0,0,0,27,4,2025-02-02
13386,Henn na Hotel New York,1341,1159,0,8.6,Fabulous,1.0,4.0,0,"Manhattan, New York",1.0,9.5,1 extra-large double bed,Handicap Accessible Room,0,0,0,27,4,2025-02-02
13387,Hampton Inn Manhattan-35th St Empire State Bldg,1124,1124,0,8.2,Very good,1.0,3.0,0,"Manhattan, New York",1.0,9.6,1 extra-large double bed,King Room - Non-Smoking,0,0,0,27,4,2025-02-02
13388,Madison LES Hotel,799,661,0,7.3,Good,1.0,3.0,0,"Lower East Side, New York",1.0,1.0,1 large double bed,Standard Queen Room,0,0,0,27,4,2025-02-02
13389,The Blakely by LuxUrban,1334,975,0,7.4,Good,1.0,1.0,0,"Manhattan, New York",1.0,9.4,1 extra-large double bed,King Room - Non-Smoking,0,0,0,27,4,2025-02-02
13390,"Kimpton Theta New York - Times Square, an IHG Hotel",1655,1510,0,8.1,Very good,1.0,5.0,0,"Manhattan, New York",1.0,1.0,1 extra-large double bed,Premium King Room - High Floor,0,0,0,27,4,2025-02-02
13391,"Hotel Shocard Broadway, Times Square",907,829,0,7.0,Good,1.0,3.0,0,"Manhattan, New York",1.0,9.3,1 large double bed,Queen Room,0,0,0,27,4,2025-02-02
13392,Hotel Elysee by Library Hotel Collection,1326,1326,0,8.6,Fabulous,377.0,4.0,0,"Midtown East, New York",1.0,9.6,1 large double bed,Deluxe Queen Room,0,0,0,27,4,2025-02-02
13393,Hilton Garden Inn New York Manhattan Midtown East,996,996,0,7.4,Good,1.0,3.0,0,"Midtown East, New York",1.0,1.0,1 extra-large double bed,King Room with Roll-In Shower - Mobility and Hearing Access,0,0,0,27,4,2025-02-02
13394,Hampton Inn Manhattan Grand Central,984,984,0,8.0,Very good,1.0,3.0,0,"Midtown East, New York",1.0,1.0,1 extra-large double bed,King Room - Non-Smoking,0,0,0,27,4,2025-02-02
13395,Fairfield By Marriott New York Manhattan Times Square,1383,1383,0,8.3,Very good,1.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,1 extra-large double bed,King Room,0,0,0,27,4,2025-02-02
13396,Hilton Garden Inn NYC Financial Center/Manhattan Downtown,867,867,0,8.3,Very good,1.0,3.0,0,"Manhattan, New York",1.0,1.0,1 extra-large double bed,King Room,0,0,0,27,4,2025-02-02
13397,Ace Hotel New York,1023,1023,0,7.6,Good,1.0,4.0,0,"NoMad, New York",1.0,1.0,1 double bed,Single,0,0,0,27,4,2025-02-02
13398,Royalton New York,1742,1742,0,7.5,Good,1.0,4.0,0,"Manhattan, New York",1.0,9.4,1 large double bed,Standard Queen Room,0,0,0,27,5,2025-02-02
13399,Aura Hotel Times Square Newly Renovated,2009,2009,0,7.6,Good,447.0,4.0,0,"Manhattan, New York",1.0,9.3,1 single bed,Standard Full,0,0,0,27,5,2025-02-02
13400,Riu Plaza Manhattan Times Square,2939,2167,0,8.6,Fabulous,1.0,4.0,0,"Manhattan, New York",1.0,9.6,"2 beds (1 extra-large double, 1 sofa bed)",Deluxe Family King,0,0,0,27,5,2025-02-02
13401,Sonder at One Platt,1289,1289,0,8.1,Very good,1.0,4.0,0,"Manhattan, New York",1.0,1.0,1.0,Queen Studio,0,0,0,27,5,2025-02-02
13402,"33 Hotel, New York City, Seaport",1492,1492,0,8.8,Fabulous,671.0,5.0,0,"Manhattan, New York",1.0,9.3,1 extra-large double bed,Superior Courtyard King,0,0,0,27,5,2025-02-02
13403,NH Collection New York Madison Avenue,1755,1755,0,8.5,Very good,1.0,4.0,0,"Murray Hill, New York",1.0,9.5,1 large double bed,Superior Room,0,0,0,27,5,2025-02-02
13404,Tempo By Hilton New York Times Square,2178,2178,0,8.5,Very good,848.0,4.0,0,"Manhattan, New York",1.0,9.5,1 extra-large double bed,King Room with City View,0,0,0,27,5,2025-02-02
13405,"The New Yorker, A Wyndham Hotel",883,883,0,7.7,Good,1.0,4.0,0,"Hell's Kitchen, New York",1.0,9.4,1 large double bed,Standard Queen Room,0,0,0,27,5,2025-02-02
13406,Pod Times Square,1094,950,0,8.2,Very good,1.0,3.0,0,"Hell's Kitchen, New York",1.0,9.4,2 single beds,Bunk Pod,0,0,0,27,5,2025-02-02
13407,SpringHill Suites by Marriott New York Manhattan Chelsea,1851,1851,0,8.3,Very good,1.0,4.0,0,"Chelsea, New York",1.0,9.4,1.0,Studio Double Room with Two Double Beds,0,0,0,27,5,2025-02-02
13408,Hotel 57 by LuxUrban,1831,1378,0,7.0,Good,1.0,4.0,0,"Midtown East, New York",1.0,1.0,1 double bed,Double Room - Non-Smoking,0,0,0,27,5,2025-02-02
13409,Arlo Midtown,1654,1654,0,8.6,Fabulous,1.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,1 extra-large double bed,King Urban,0,0,0,27,5,2025-02-02
13410,Residence Inn by Marriott New York Manhattan/Times Square,2085,2085,0,8.1,Very good,1.0,4.0,0,"Manhattan, New York",1.0,9.6,"2 beds (1 sofa bed, 1 large double)",Queen Studio with Sofa Bed,0,0,0,27,5,2025-02-02
13411,Hyatt Centric Times Square New York,1932,1932,0,8.4,Very good,1.0,4.0,0,"Manhattan, New York",1.0,9.5,1 extra-large double bed,King Room,0,0,0,27,5,2025-02-02
13412,Fairfield Inn by Marriott New York Manhattan/Financial District,903,903,0,7.8,Good,1.0,3.0,0,"Manhattan, New York",1.0,1.0,1 extra-large double bed,King Room,0,0,0,27,5,2025-02-02
13413,Renaissance New York Times Square by Marriott,2410,2188,0,8.4,Very good,1.0,4.0,0,"Manhattan, New York",1.0,9.6,1 extra-large double bed,King Room,0,0,0,27,5,2025-02-02
13414,Element Times Square West,1869,1409,0,8.1,Very good,1.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,1 extra-large double bed,"Guest Room, 1 King",0,0,0,27,5,2025-02-02
13415,LUMA Hotel - Times Square,1899,1899,0,8.9,Fabulous,1.0,4.0,0,"Manhattan, New York",1.0,9.7,1 extra-large double bed,Park Plaza King Studio with Sofa Bed,0,0,0,27,5,2025-02-02
13416,Hyatt House New York/Chelsea,1737,1737,0,8.4,Very good,1.0,3.0,0,"Chelsea, New York",1.0,9.5,1 extra-large double bed,Den King Room,0,0,0,27,5,2025-02-02
13417,citizenM New York Times Square,1744,1572,0,8.7,Fabulous,1.0,4.0,0,"Manhattan, New York",1.0,9.6,1 extra-large double bed,King Room,0,0,0,27,5,2025-02-02
13418,New York Marriott Marquis,2442,2442,0,8.3,Very good,1.0,5.0,0,"Manhattan, New York",1.0,9.5,1 extra-large double bed,King Room with Sofa Bed (Upon Request),0,0,0,27,5,2025-02-02
13419,"Holiday Inn Express - Times Square South, an IHG Hotel",1356,1356,0,8.2,Very good,1.0,3.0,0,"Manhattan, New York",1.0,9.6,1 extra-large double bed,Standard King Room,0,0,0,27,5,2025-02-02
13420,Hotel Edison Times Square,1513,1513,0,7.7,Good,1.0,4.0,0,"Manhattan, New York",1.0,9.4,1 extra-large double bed,Signature 1 King Bed,0,0,0,27,5,2025-02-02
13421,Doubletree By Hilton New York Times Square West,1435,1180,0,6.8,Review score,1.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,1 extra-large double bed,Standard King Room,0,0,0,27,5,2025-02-02
13422,Sonder Battery Park,1231,1231,0,8.5,Very good,1.0,3.0,0,"Manhattan, New York",1.0,1.0,1.0,Superior Studio,0,0,0,27,5,2025-02-02
13423,Life Hotel New York,1498,1235,0,8.0,Very good,801.0,4.0,0,"NoMad, New York",1.0,9.4,1 extra-large double bed,Standard King Room,0,0,0,27,5,2025-02-02
13424,BeHome by LuxUrban,1042,817,0,6.5,Review score,1.0,3.0,0,"Hell's Kitchen, New York",1.0,9.3,1 large double bed,Queen Room - Non-Smoking,0,0,0,27,5,2025-02-02
13425,Leon Hotel LES,1280,1116,0,8.0,Very good,1.0,3.0,0,"Lower East Side, New York",1.0,1.0,1 double bed,Deluxe Room,0,0,0,27,5,2025-02-02
13426,Pod 39,1117,969,0,8.3,Very good,1.0,3.0,0,"Murray Hill, New York",1.0,9.5,2 single beds,Twin Room,0,0,0,27,5,2025-02-02
13427,Hotel Mimosa,968,968,0,8.3,Very good,1.0,3.0,0,"Chinatown, New York",1.0,1.0,2 single beds,Twin Room,0,0,0,27,5,2025-02-02
13428,"Hotel Indigo NYC Financial District, an IHG Hotel",1154,1154,0,8.8,Fabulous,1.0,3.0,0,"Manhattan, New York",1.0,9.5,1 extra-large double bed,Standard King Room,0,0,0,27,5,2025-02-02
13429,CIVILIAN Hotel,1415,1415,0,8.6,Fabulous,1.0,4.0,0,"Hell's Kitchen, New York",1.0,9.6,1 large double bed,Double Room,0,0,0,27,5,2025-02-02
13430,"The Cloud One New York-Downtown, by the Motel One Group",1343,1343,0,8.6,Fabulous,1.0,4.0,0,"Manhattan, New York",1.0,9.4,1 extra-large double bed,Standard King Room,0,0,0,27,5,2025-02-02
13431,SpringHill Suites by Marriott New York Manhattan/Times Square South,1444,1444,0,8.2,Very good,1.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,1 large double bed,Queen Room - Non-Smoking,0,0,0,27,5,2025-02-02
13432,Millennium Hotel Broadway Times Square,1516,1317,0,7.4,Good,1.0,4.0,0,"Manhattan, New York",1.0,9.4,1 large double bed,Standard Queen Room,0,0,0,27,5,2025-02-02
13433,DoubleTree by Hilton Hotel New York City - Chelsea,1186,1186,0,7.1,Good,1.0,4.0,0,"Chelsea, New York",1.0,1.0,1 extra-large double bed,King Room - Non-Smoking,0,0,0,27,5,2025-02-02
13434,Delta Hotels by Marriott New York Times Square,1239,1239,0,7.8,Good,1.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,1 extra-large double bed,King Room,0,0,0,27,5,2025-02-02
13435,City Club Hotel,1560,1560,0,7.3,Good,1.0,4.0,0,"Manhattan, New York",1.0,1.0,1 double bed,Petite Room,0,0,0,27,5,2025-02-02
13436,DoubleTree by Hilton New York Downtown,1066,1066,0,7.5,Good,1.0,4.0,0,"Manhattan, New York",1.0,1.0,1 extra-large double bed,King Room,0,0,0,27,5,2025-02-02
13437,Sixty LES,1815,1511,0,7.7,Good,848.0,4.0,0,"Lower East Side, New York",1.0,1.0,1 large double bed,Queen Studio,0,0,0,27,5,2025-02-02
13438,"U Hotel Fifth Avenue, Empire State Building",1113,1113,0,7.9,Good,1.0,3.0,0,"Manhattan, New York",1.0,9.5,1 extra-large double bed,King Room,0,0,0,27,5,2025-02-02
13439,Hampton Inn by Hilton New York Times Square,1477,1477,0,7.8,Good,1.0,3.0,0,"Manhattan, New York",1.0,9.5,1 extra-large double bed,King Room,0,0,0,27,5,2025-02-02
13440,ModernHaus SoHo,2265,1967,0,8.2,Very good,1.0,5.0,0,"SoHo, New York",1.0,1.0,1 large double bed,Standard Queen Room,0,0,0,27,5,2025-02-02
13441,The FIDI Hotel,1067,1067,0,8.1,Very good,1.0,4.0,0,"Manhattan, New York",1.0,1.0,1 large double bed,Standard Queen,0,0,0,27,5,2025-02-02
13442,Fairfield Inn & Suites by Marriott New York Manhattan/Chelsea,1195,1195,0,8.0,Very good,1.0,3.0,0,"Chelsea, New York",1.0,1.0,1 extra-large double bed,King Room,0,0,0,27,5,2025-02-02
13443,The Belvedere Hotel,1387,1163,0,7.9,Good,1.0,3.0,0,"Hell's Kitchen, New York",1.0,9.4,2 double beds,Double Room with Two Double Beds - Disability Access,0,0,0,27,5,2025-02-02
13444,Hotel Stanford,1446,1231,0,7.9,Good,136.0,3.0,0,"Manhattan, New York",1.0,9.4,1 double bed,Deluxe Double Room,0,0,0,27,5,2025-02-02
13445,Four Points by Sheraton Manhattan SoHo Village,1366,1164,0,7.9,Good,890.0,3.0,0,"SoHo, New York",1.0,1.0,1 extra-large double bed,"Guest Room, 1 King",0,0,0,27,5,2025-02-02
