,name,original_price,discounted_price,discount,review_score,review_title,number_of_reviews,star_rating,is_apartment,neighborhood,kms_from_centre,location_score,bed_type,room_type,breakfast_included,free_cancellation,prepayment_needed,time_to_travel,length_of_stay,snapshot_date
144,Hampton Inn Manhattan-35th St Empire State Bldg,441,441,0,8.2,Very good,2.7,3.0,0,"Manhattan, New York",2.7,9.6,1 extra-large double bed,King Room - Non-Smoking,0,0,0,1,2,2025-02-04
145,Hampton Inn by Hilton New York Times Square,533,533,0,7.8,Good,2.7,3.0,0,"Manhattan, New York",2.7,9.5,1 extra-large double bed,King Bed with City View,0,0,0,1,2,2025-02-04
146,The Blakely by LuxUrban,480,399,0,7.4,Good,2.7,2.7,0,"Manhattan, New York",2.7,9.4,1 extra-large double bed,King Room - Non-Smoking,0,0,0,1,2,2025-02-04
147,AC Hotel by Marriott New York Downtown,395,395,0,8.4,Very good,2.7,4.0,0,"Manhattan, New York",2.7,2.7,2 double beds,Double Room with Two Double Beds - Non-Smoking,0,0,0,1,2,2025-02-04
148,Freehand New York,401,401,0,8.0,Very good,2.7,4.0,0,"Gramercy, New York",2.7,2.7,"2 beds (1 bunk bed, 1 large double)",Three's Company,0,0,0,1,2,2025-02-04
149,The FIDI Hotel,357,357,0,8.1,Very good,2.7,4.0,0,"Manhattan, New York",2.7,2.7,1 large double bed,Standard Queen,0,0,0,1,2,2025-02-04
150,"Holiday Inn Manhattan 6th Ave - Chelsea, an IHG Hotel",303,303,0,7.6,Good,2.7,4.0,0,"Chelsea, New York",2.7,2.7,1 large double bed,Standard Queen Room with Communications Accessible Roll-In Shower,0,0,0,1,2,2025-02-04
151,DoubleTree by Hilton New York Times Square South,439,439,0,8.2,Very good,2.7,4.0,0,"Hell's Kitchen, New York",2.7,2.7,1 extra-large double bed,King Room,0,0,0,1,2,2025-02-04
152,Virgin Hotels New York City,789,789,0,8.3,Very good,2.7,4.0,0,"NoMad, New York",2.7,2.7,1 extra-large double bed,Chamber King,0,0,0,1,2,2025-02-04
153,Fairfield Inn & Suites New York Manhattan/Downtown East,366,366,0,8.2,Very good,2.7,3.0,0,"Chinatown, New York",2.7,2.7,1 extra-large double bed,King Room,0,0,0,1,2,2025-02-04
154,Life Hotel New York,370,370,0,8.0,Very good,802.0,4.0,0,"NoMad, New York",2.7,9.4,1 double bed,Classic Queen Room,0,0,0,1,2,2025-02-04
155,Arthouse Hotel,461,461,0,7.9,Good,2.7,4.0,0,"Upper West Side, New York",2.7,2.7,1 large double bed,Superior Queen,0,0,0,1,2,2025-02-04
156,"EVEN Hotel New York - Times Square South, an IHG Hotel",416,416,0,8.4,Very good,539.0,4.0,0,"Hell's Kitchen, New York",2.7,2.7,1 extra-large double bed,Superior King Room,0,0,0,1,2,2025-02-04
157,"Club Quarters Hotel World Trade Center, New York",372,372,0,8.3,Very good,2.7,4.0,0,"Manhattan, New York",2.7,9.4,1 large double bed,Small Queen Room,0,0,0,1,2,2025-02-04
158,The Manhattan at Times Square,257,257,0,5.5,Review score,2.7,4.0,0,"Manhattan, New York",2.7,2.7,2.7,Standard Room,0,0,0,1,2,2025-02-04
159,The Ridge,321,321,0,7.6,Good,2.7,3.0,0,"Lower East Side, New York",2.7,2.7,1 double bed,Standard Double Room,0,0,0,1,2,2025-02-04
160,TRYP by Wyndham New York City Times Square - Midtown,352,352,0,7.4,Good,2.7,4.0,0,"Hell's Kitchen, New York",2.7,2.7,Multiple bed types,King Room,0,0,0,1,2,2025-02-04
161,Hotel Belleclaire Central Park,448,448,0,8.1,Very good,2.7,4.0,0,"Upper West Side, New York",2.7,9.3,1 large double bed,Deluxe 1 Queen Bed,0,0,0,1,2,2025-02-04
162,The Pearl Hotel,487,487,0,8.7,Fabulous,2.7,4.0,0,"Manhattan, New York",2.7,9.7,1 large double bed,Superior Queen Room,0,0,0,1,2,2025-02-04
163,Fairfield By Marriott New York Manhattan Times Square,429,429,0,8.3,Very good,2.7,4.0,0,"Hell's Kitchen, New York",2.7,2.7,1 extra-large double bed,King Room with View,0,0,0,1,2,2025-02-04
164,Lex Hotel NYC,347,347,0,8.2,Very good,2.7,3.0,0,"Kips Bay, New York",2.7,2.7,1 large double bed,Cozy Queen Room,0,0,0,1,2,2025-02-04
165,Pod 39,305,305,0,8.3,Very good,2.7,3.0,0,"Murray Hill, New York",2.7,9.5,2 single beds,Twin Room,0,0,0,1,2,2025-02-04
166,Embassy Suites By Hilton New York Manhattan Times Square,475,475,0,7.7,Good,2.7,4.0,0,"Manhattan, New York",2.7,9.3,1 extra-large double bed,King Room,0,0,0,1,2,2025-02-04
167,"Hotel Shocard Broadway, Times Square",249,249,0,7.0,Good,2.7,3.0,0,"Manhattan, New York",2.7,9.3,1 double bed,Standard Double Room,0,0,0,1,2,2025-02-04
168,W New York - Times Square,684,684,0,7.9,Good,2.7,4.0,0,"Manhattan, New York",2.7,9.3,2 double beds,"Wonderful Guest room, 2 Double, City view",0,0,0,1,2,2025-02-04
169,Hotel Stanford,395,337,0,7.9,Good,140.0,3.0,0,"Manhattan, New York",2.7,9.5,1 double bed,Budget Double Room,0,0,0,1,2,2025-02-04
170,New York Hilton Midtown,602,602,0,7.4,Good,2.7,3.0,0,"Manhattan, New York",2.7,9.4,1 large double bed,Urban 1 Queen Bed,0,0,0,1,2,2025-02-04
171,DoubleTree by Hilton New York Midtown Fifth Ave,452,452,0,7.6,Good,2.7,4.0,0,"Manhattan, New York",2.7,9.4,1 large double bed,Queen Room,0,0,0,1,2,2025-02-04
172,SpringHill Suites by Marriott New York Manhattan/Times Square South,459,459,0,8.2,Very good,2.7,4.0,0,"Hell's Kitchen, New York",2.7,2.7,1 large double bed,Queen Room - Non-Smoking,0,0,0,1,2,2025-02-04
173,Motto By Hilton New York City Times Square,396,396,0,8.0,Very good,2.7,3.0,0,"Manhattan, New York",2.7,9.4,1 large double bed,Flex Room with Wall Bed,0,0,0,1,2,2025-02-04
174,Hilton Garden Inn New York - Times Square Central,383,383,0,7.7,Good,2.7,3.0,0,"Manhattan, New York",2.7,9.3,1 large double bed,Queen Room with City View,0,0,0,1,2,2025-02-04
175,Hyatt Grand Central New York,492,492,0,7.3,Good,2.7,4.0,0,"Midtown East, New York",2.7,2.7,1 large double bed,Queen Room with Tub - Disability Access,0,0,0,1,2,2025-02-04
176,Hilton Garden Inn New York Times Square North,464,464,0,8.1,Very good,2.7,3.0,0,"Manhattan, New York",2.7,9.3,1 extra-large double bed,King Room,0,0,0,1,2,2025-02-04
177,"Club Quarters Hotel Grand Central, New York",394,394,0,8.3,Very good,2.7,4.0,0,"Midtown East, New York",2.7,9.4,1 double bed,CLUB Room,0,0,0,1,2,2025-02-04
178,Hilton Garden Inn NYC Financial Center/Manhattan Downtown,360,360,0,8.3,Very good,2.7,3.0,0,"Manhattan, New York",2.7,2.7,1 extra-large double bed,King Bed with City View,0,0,0,1,2,2025-02-04
179,NoMo SoHo,703,703,0,7.7,Good,2.7,4.0,0,"SoHo, New York",2.7,2.7,1 large double bed,Nomo Urban Queen,0,0,0,1,2,2025-02-04
180,Hampton Inn Manhattan Grand Central,464,464,0,8.0,Very good,2.7,3.0,0,"Midtown East, New York",2.7,2.7,1 extra-large double bed,King Room - Non-Smoking,0,0,0,1,2,2025-02-04
181,Mint House at 70 Pine,615,615,0,9.2,Superb,978.0,4.0,0,"Manhattan, New York",2.7,2.7,1 large double bed,Queen Room,0,0,0,1,2,2025-02-04
182,"Hotel 50 Bowery, part of JdV by Hyatt",485,485,0,8.5,Very good,961.0,4.0,0,"Chinatown, New York",2.7,2.7,1 extra-large double bed,King Room,0,0,0,1,2,2025-02-04
183,Moxy NYC Chelsea,567,567,0,8.3,Very good,2.7,4.0,0,"Chelsea, New York",2.7,9.3,2 bunk beds,Guest Room with 2 Bunk Beds,0,0,0,1,2,2025-02-04
184,MOXY NYC Times Square,466,466,0,8.1,Very good,2.7,4.0,0,"Manhattan, New York",2.7,9.4,1 double bed,Double Room,0,0,0,1,2,2025-02-04
185,Hyatt Centric Wall Street New York,463,463,0,8.1,Very good,804.0,4.0,0,"Manhattan, New York",2.7,2.7,2 double beds,Double Room with Two Double Beds and Accessible Shower - Disability Access,0,0,0,1,2,2025-02-04
186,Sanctuary Hotel New York,553,505,0,8.2,Very good,2.7,4.0,0,"Manhattan, New York",2.7,9.7,1 double bed,Cozy Queen,0,0,0,1,2,2025-02-04
187,Four Points by Sheraton Midtown - Times Square,452,452,0,8.1,Very good,2.7,4.0,0,"Hell's Kitchen, New York",2.7,2.7,1 extra-large double bed,King Room,0,0,0,1,2,2025-02-04
188,"Dream Midtown, by Hyatt",443,370,0,7.7,Good,2.7,4.0,0,"Manhattan, New York",2.7,9.3,1 large double bed,Queen Room with Roll In Shower - Accessible,0,0,0,1,2,2025-02-04
189,Madison LES Hotel,248,248,0,7.3,Good,2.7,3.0,0,"Lower East Side, New York",2.7,2.7,1 single bed,Room Assigned on Arrival,0,0,0,1,2,2025-02-04
190,"EVEN Hotel New York - Midtown East, an IHG Hotel",573,573,0,8.1,Very good,2.7,4.0,0,"Midtown East, New York",2.7,9.3,1 extra-large double bed,Standard King Room,0,0,0,1,2,2025-02-04
191,Moxy NYC Lower East Side,659,659,0,8.0,Very good,2.7,4.0,0,"Lower East Side, New York",2.7,2.7,1 extra-large double bed,King Room  - No View,0,0,0,1,2,2025-02-04
192,Carnegie Hotel,475,475,0,8.6,Fabulous,2.7,4.0,0,"Manhattan, New York",2.7,9.6,1 large double bed,Superior Queen Room,0,0,0,1,2,2025-02-04
193,"Holiday Inn New York City - Times Square, an IHG Hotel",336,336,0,7.8,Good,2.7,3.0,0,"Hell's Kitchen, New York",2.7,2.7,2 double beds,Standard Double Room with Two Double Beds,0,0,0,1,2,2025-02-04
194,Hilton New York Times Square,605,605,0,7.2,Good,2.7,4.0,0,"Manhattan, New York",2.7,2.7,1 extra-large double bed,Corner King Room,0,0,0,1,2,2025-02-04
195,Courtyard by Marriott New York World Trade Center Area,395,395,0,8.2,Very good,2.7,3.0,0,"Manhattan, New York",2.7,2.7,1 extra-large double bed,King Room,0,0,0,1,2,2025-02-04
196,"Staypineapple, An Artful Hotel, Midtown New York",324,324,0,8.6,Fabulous,2.7,4.0,0,"Hell's Kitchen, New York",2.7,2.7,1 extra-large double bed,Celebrity King,0,0,0,1,2,2025-02-04
197,Henn na Hotel New York,372,372,0,8.6,Fabulous,2.7,4.0,0,"Manhattan, New York",2.7,9.5,2 double beds,Deluxe Double Room,0,0,0,1,2,2025-02-04
198,Courtyard New York Manhattan/Times Square,659,659,0,8.1,Very good,2.7,3.0,0,"Manhattan, New York",2.7,9.6,2 double beds,Double Room with Two Double Beds and Roll-in Shower - Mobility and Hearing Accessible,0,0,0,1,2,2025-02-04
199,Hyatt Herald Square New York,506,506,0,8.0,Very good,2.7,4.0,0,"NoMad, New York",2.7,9.3,1 extra-large double bed,King Room,0,0,0,1,2,2025-02-04
200,Carlton Arms Hotel,482,482,0,7.1,Good,2.7,2.0,0,"Gramercy, New York",3.1,2.7,1 double bed,Double Room with Shared Bathroom,0,0,0,1,3,2025-02-04
201,UNTITLED at 3 Freeman Alley,792,722,0,8.4,Very good,566.0,4.0,0,"Lower East Side, New York",5.2,2.7,1 large double bed,Studio Queen,0,0,0,1,3,2025-02-04
202,Aura Hotel Times Square Newly Renovated,634,634,0,7.6,Good,450.0,4.0,0,"Manhattan, New York",1.3,9.3,1 single bed,Standard Full,0,0,0,1,3,2025-02-04
203,Riu Plaza Manhattan Times Square,1374,1020,0,8.6,Fabulous,2.7,4.0,0,"Manhattan, New York",1.0,9.6,"2 beds (1 extra-large double, 1 sofa bed)",Deluxe Family King,0,0,0,1,3,2025-02-04
204,"33 Hotel, New York City, Seaport",1298,1298,0,8.8,Fabulous,671.0,5.0,0,"Manhattan, New York",6.9,9.3,1 extra-large double bed,Deluxe Front Street King,0,0,0,1,3,2025-02-04
205,Tempo By Hilton New York Times Square,1136,1136,0,8.5,Very good,851.0,4.0,0,"Manhattan, New York",1.0,9.5,1 extra-large double bed,King Room with Roll-In Shower and City View,0,0,0,1,3,2025-02-04
206,"The New Yorker, A Wyndham Hotel",505,505,0,7.7,Good,2.7,4.0,0,"Hell's Kitchen, New York",2.0,9.4,1 large double bed,Standard Queen Room,0,0,0,1,3,2025-02-04
207,NH Collection New York Madison Avenue,849,849,0,8.4,Very good,2.7,4.0,0,"Murray Hill, New York",2.0,9.5,1 large double bed,Superior Room,0,0,0,1,3,2025-02-04
208,Pod Times Square,459,459,0,8.2,Very good,2.7,3.0,0,"Hell's Kitchen, New York",1.4,9.4,2 single beds,Bunk Pod,0,0,0,1,3,2025-02-04
209,SpringHill Suites by Marriott New York Manhattan Chelsea,691,691,0,8.3,Very good,2.7,4.0,0,"Chelsea, New York",2.5,9.4,2.7,Studio King Room,0,0,0,1,3,2025-02-04
210,Hotel 57 by LuxUrban,891,651,0,7.0,Good,2.7,4.0,0,"Midtown East, New York",1.3,2.7,1 large double bed,Queen Room - Non-Smoking,0,0,0,1,3,2025-02-04
211,Arlo Midtown,636,636,0,8.6,Fabulous,2.7,4.0,0,"Hell's Kitchen, New York",1.7,2.7,1 extra-large double bed,King Room,0,0,0,1,3,2025-02-04
212,Residence Inn by Marriott New York Manhattan/Times Square,1229,1229,0,8.1,Very good,2.7,4.0,0,"Manhattan, New York",1.7,9.6,2.7,King Studio with Sofa Bed,0,0,0,1,3,2025-02-04
213,Hyatt Centric Times Square New York,1053,1053,0,8.4,Very good,2.7,4.0,0,"Manhattan, New York",1.2,9.5,2 large double beds,Queen Room with Two Queen Beds,0,0,0,1,3,2025-02-04
214,Fairfield Inn by Marriott New York Manhattan/Financial District,476,476,0,7.8,Good,2.7,3.0,0,"Manhattan, New York",7.2,2.7,1 extra-large double bed,King Room,0,0,0,1,3,2025-02-04
215,Renaissance New York Times Square by Marriott,1049,1002,0,8.4,Very good,2.7,4.0,0,"Manhattan, New York",1.0,9.6,2 double beds,Room with Two Double Beds - City View,0,0,0,1,3,2025-02-04
216,Element Times Square West,478,478,0,8.1,Very good,2.7,4.0,0,"Hell's Kitchen, New York",1.6,2.7,1 extra-large double bed,"Guest Room, 1 King",0,0,0,1,3,2025-02-04
217,Hotel Edison Times Square,618,618,0,7.7,Good,2.7,4.0,0,"Manhattan, New York",1.0,9.4,1 large double bed,Signature 1 Queen Bed,0,0,0,1,3,2025-02-04
218,New York Marriott Marquis,1374,1374,0,8.3,Very good,2.7,5.0,0,"Manhattan, New York",1.1,9.5,1 extra-large double bed,King Room with Sofa Bed (Upon Request),0,0,0,1,3,2025-02-04
219,"Holiday Inn Express - Times Square South, an IHG Hotel",615,615,0,8.1,Very good,2.7,3.0,0,"Manhattan, New York",2.0,9.5,1 extra-large double bed,Standard King Room,0,0,0,1,3,2025-02-04
220,citizenM New York Times Square,795,717,0,8.7,Fabulous,2.7,4.0,0,"Manhattan, New York",0.8,9.6,1 extra-large double bed,King Room,0,0,0,1,3,2025-02-04
221,Doubletree By Hilton New York Times Square West,523,523,0,6.8,Review score,2.7,4.0,0,"Hell's Kitchen, New York",1.6,2.7,1 extra-large double bed,Standard King Room,0,0,0,1,3,2025-02-04
222,Sonder Battery Park,1630,1630,0,8.5,Very good,2.7,3.0,0,"Manhattan, New York",7.5,2.7,2.7,Two-Bedroom Apartment with View,0,0,0,1,3,2025-02-04
223,Hilton Club The Central at 5th New York,1542,1542,0,9.0,Superb,802.0,3.0,0,"Midtown East, New York",1.3,9.8,1 extra-large double bed,King Studio Plus,0,0,0,1,3,2025-02-04
224,"The Time New York, part of JdV by Hyatt",663,554,0,7.6,Good,2.7,4.0,0,"Manhattan, New York",0.8,9.3,1 large double bed,Queen Room,0,0,0,1,3,2025-02-04
225,CIVILIAN Hotel,638,607,0,8.6,Fabulous,2.7,4.0,0,"Hell's Kitchen, New York",0.9,9.6,1 large double bed,Double Room,0,0,0,1,3,2025-02-04
226,Courtyard New York Downtown Manhattan/Financial District,447,447,0,7.7,Good,2.7,3.0,0,"Manhattan, New York",7.1,2.7,1 extra-large double bed,"Guest room, 1 King, City view",0,0,0,1,3,2025-02-04
227,Riu Plaza New York Times Square,1223,911,0,8.5,Very good,2.7,4.0,0,"Hell's Kitchen, New York",1.0,9.5,"3 beds (2 doubles, 1 sofa bed)",Deluxe Family Double Beds,0,0,0,1,3,2025-02-04
228,The Washington by LuxUrban,542,542,0,7.7,Good,2.7,4.0,0,"Manhattan, New York",7.1,9.4,1 single bed,Room Assigned on Arrival,0,0,0,1,3,2025-02-04
229,The Belvedere Hotel,529,476,0,7.9,Good,2.7,3.0,0,"Hell's Kitchen, New York",0.9,9.4,1 extra-large double bed,Standard King Room,0,0,0,1,3,2025-02-04
230,Hotel Hayden New York,536,516,0,7.1,Good,2.7,4.0,0,"Chelsea, New York",2.5,2.7,1 extra-large double bed,Superior King Room,0,0,0,1,3,2025-02-04
231,Heritage Hotel New York City,434,434,0,7.4,Good,2.7,3.0,0,"Flatiron District, New York",2.8,9.4,1 extra-large double bed,King Room - Non-Smoking,0,0,0,1,3,2025-02-04
232,Hyatt Place New York City - Times Square,653,653,0,7.8,Good,2.7,4.0,0,"Hell's Kitchen, New York",1.7,2.7,"2 beds (1 extra-large double, 1 sofa bed)",King Room with Sofa Bed and City View,0,0,0,1,3,2025-02-04
233,Four Points by Sheraton Midtown - Times Square,575,575,0,8.1,Very good,2.7,4.0,0,"Hell's Kitchen, New York",1.6,2.7,1 extra-large double bed,King Room,0,0,0,1,3,2025-02-04
234,Hampton Inn by Hilton New York Times Square,776,776,0,7.8,Good,2.7,3.0,0,"Manhattan, New York",1.0,9.5,1 extra-large double bed,King Room,0,0,0,1,3,2025-02-04
235,Executive Hotel Le Soleil New York,806,806,0,8.7,Fabulous,2.7,4.0,0,"Manhattan, New York",2.0,9.5,1 large double bed,Executive Queen Room,0,0,0,1,3,2025-02-04
236,Hilton Garden Inn West 35th Street,647,647,0,8.2,Very good,2.7,3.0,0,"Manhattan, New York",2.0,9.5,1 extra-large double bed,King Room,0,0,0,1,3,2025-02-04
237,Courtyard by Marriott Times Square West,627,627,0,8.4,Very good,2.7,3.0,0,"Hell's Kitchen, New York",1.8,2.7,1 extra-large double bed,King Room,0,0,0,1,3,2025-02-04
238,DoubleTree by Hilton Hotel New York City - Chelsea,564,564,0,7.1,Good,2.7,4.0,0,"Chelsea, New York",2.5,2.7,1 extra-large double bed,King Room - Non-Smoking,0,0,0,1,3,2025-02-04
239,Hilton Garden Inn New York Times Square North,694,626,0,8.1,Very good,2.7,3.0,0,"Manhattan, New York",1.3,9.3,1 extra-large double bed,King Room,0,0,0,1,3,2025-02-04
240,"Holiday Inn Express - Wall Street, an IHG Hotel",575,575,0,7.8,Good,2.7,3.0,0,"Manhattan, New York",7.3,2.7,1 extra-large double bed,Standard King Room,0,0,0,1,3,2025-02-04
241,Sheraton New York Times Square Hotel,702,702,0,6.5,Review score,2.7,4.0,0,"Manhattan, New York",0.6,2.7,1 large double bed,"Traditional, Guest room, 1 Queen",0,0,0,1,3,2025-02-04
242,Freehand New York,676,594,0,8.0,Very good,2.7,4.0,0,"Gramercy, New York",3.1,2.7,1 large double bed,Premium Queen,0,0,0,1,3,2025-02-04
243,Embassy Suites By Hilton New York Manhattan Times Square,708,708,0,7.7,Good,2.7,4.0,0,"Manhattan, New York",1.9,9.3,1 extra-large double bed,King Room,0,0,0,1,3,2025-02-04
244,SoHo 54,523,523,0,7.6,Good,2.7,3.0,0,"SoHo, New York",5.3,2.7,1 extra-large double bed,SoHo King,0,0,0,1,3,2025-02-04
245,Motto By Hilton New York City Times Square,600,600,0,8.0,Very good,2.7,3.0,0,"Manhattan, New York",1.0,9.4,1 large double bed,Flex Room with Wall Bed,0,0,0,1,3,2025-02-04
246,Leon Hotel LES,550,484,0,8.0,Very good,2.7,3.0,0,"Lower East Side, New York",5.9,2.7,1 large double bed,Superior Queen Room,0,0,0,1,3,2025-02-04
247,DoubleTree by Hilton New York Times Square South,710,710,0,8.2,Very good,2.7,4.0,0,"Hell's Kitchen, New York",1.8,2.7,1 extra-large double bed,King Room,0,0,0,1,3,2025-02-04
248,W New York - Times Square,999,999,0,7.9,Good,2.7,4.0,0,"Manhattan, New York",1.0,9.3,2 double beds,"Wonderful Guest room, 2 Double, City view",0,0,0,1,3,2025-02-04
249,The Gregorian New York City,849,814,0,8.3,Very good,2.7,4.0,0,"Manhattan, New York",2.1,9.4,1 double bed,Double Room,0,0,0,1,3,2025-02-04
250,The FIDI Hotel,522,522,0,8.1,Very good,2.7,4.0,0,"Manhattan, New York",7.6,2.7,1 large double bed,Standard Queen,0,0,0,1,3,2025-02-04
251,DoubleTree by Hilton New York Downtown,535,535,0,7.5,Good,2.7,4.0,0,"Manhattan, New York",7.6,2.7,1 extra-large double bed,King Room,0,0,0,1,3,2025-02-04
252,Hyatt Grand Central New York,724,724,0,7.3,Good,2.7,4.0,0,"Midtown East, New York",1.9,2.7,1 large double bed,Queen Room with Tub - Disability Access,0,0,0,1,3,2025-02-04
253,Life Hotel New York,646,566,0,8.0,Very good,802.0,4.0,0,"NoMad, New York",2.4,9.4,1 extra-large double bed,Standard King Room,0,0,0,1,3,2025-02-04
254,"EVEN Hotel New York - Times Square South, an IHG Hotel",658,658,0,8.4,Very good,539.0,4.0,0,"Hell's Kitchen, New York",1.9,2.7,1 extra-large double bed,Superior King Room,0,0,0,1,3,2025-02-04
255,Eurostars Wall Street,413,413,0,7.9,Good,2.7,4.0,0,"Manhattan, New York",7.3,2.7,1 single bed,Room Assigned on Arrival,0,0,0,1,3,2025-02-04
256,Renaissance New York Chelsea Hotel,813,813,0,8.1,Very good,2.7,4.0,0,"Chelsea, New York",2.8,2.7,1 extra-large double bed,"Guest Room, 1 King",0,0,0,1,3,2025-02-04
257,Hampton Inn Manhattan Grand Central,661,661,0,8.0,Very good,2.7,3.0,0,"Midtown East, New York",2.1,2.7,1 extra-large double bed,King Room - Non-Smoking,0,0,0,1,3,2025-02-04
258,"Club Quarters Hotel World Trade Center, New York",575,542,0,8.3,Very good,2.7,4.0,0,"Manhattan, New York",7.0,9.4,1 large double bed,Small Queen Room,0,0,0,1,3,2025-02-04
259,Hampton Inn Times Square Central,605,605,0,8.3,Very good,2.7,3.0,0,"Manhattan, New York",1.5,9.5,1 extra-large double bed,King Room - Non-Smoking,0,0,0,1,3,2025-02-04
260,DoubleTree by Hilton New York Midtown Fifth Ave,673,673,0,7.6,Good,2.7,4.0,0,"Manhattan, New York",1.0,9.4,1 large double bed,Queen Room,0,0,0,1,3,2025-02-04
261,Hyatt Centric Midtown 5th Avenue New York,937,937,0,8.0,Very good,2.7,4.0,0,"Manhattan, New York",1.9,2.7,1 extra-large double bed,King Room with Roll-In Shower - Disability Access,0,0,0,1,3,2025-02-04
262,Carnegie Hotel,682,682,0,8.6,Fabulous,2.7,4.0,0,"Manhattan, New York",2.7,9.6,1 large double bed,Superior Queen Room,0,0,0,1,3,2025-02-04
263,"Club Quarters Hotel Grand Central, New York",523,523,0,8.3,Very good,2.7,4.0,0,"Midtown East, New York",1.8,9.4,1 double bed,CLUB Room,0,0,0,1,3,2025-02-04
264,New York Hilton Midtown,903,903,0,7.4,Good,2.7,3.0,0,"Manhattan, New York",0.7,9.4,1 large double bed,Urban 1 Queen Bed,0,0,0,1,3,2025-02-04
265,Ink 48 Hotel,663,611,0,7.5,Good,2.7,4.0,0,"Hell's Kitchen, New York",1.2,2.7,1 extra-large double bed,King Room,0,0,0,1,3,2025-02-04
266,"EVEN Hotel New York - Midtown East, an IHG Hotel",799,799,0,8.1,Very good,2.7,4.0,0,"Midtown East, New York",2.0,9.3,1 extra-large double bed,Standard King Room,0,0,0,1,3,2025-02-04
267,"InterContinental New York Barclay Hotel, an IHG Hotel",1252,1252,0,8.1,Very good,2.7,5.0,0,"Midtown East, New York",1.5,2.7,2.7,Classic Room,0,0,0,1,3,2025-02-04
268,Pod 39,483,483,0,8.3,Very good,2.7,3.0,0,"Murray Hill, New York",2.1,9.5,2 single beds,Twin Room,0,0,0,1,3,2025-02-04
269,Courtyard New York Manhattan/Midtown West,1189,1189,0,8.6,Fabulous,2.7,4.0,0,"Hudson Yards, New York",2.1,2.7,1 extra-large double bed,Primary King Room - Hearing Accessible,0,0,0,1,3,2025-02-04
270,Park Lane New York,1851,1600,0,7.9,Good,2.7,5.0,0,"Manhattan, New York",0.6,9.6,1 extra-large double bed,City View King,0,0,0,1,3,2025-02-04
271,TRYP by Wyndham New York City Times Square - Midtown,571,571,0,7.4,Good,2.7,4.0,0,"Hell's Kitchen, New York",1.9,2.7,2.7,King Room with Bath Tub - Mobility Accessible,0,0,0,1,3,2025-02-04
272,"Hotel Shocard Broadway, Times Square",418,386,0,7.0,Good,2.7,3.0,0,"Manhattan, New York",1.5,9.3,1 double bed,Standard Double Room,0,0,0,1,3,2025-02-04
