name,discounted_price,original_price,star_rating,review_score,review_title,number_of_reviews,neighborhood,distance_from_center,free_cancellation,prepayment_needed,breakfast_included,time_to_travel,length_of_stay,snapshot_date
The Baltic Hotel,192.0,442.0,3.0,7.3,Very good,221.0,Brooklyn,6.0,False,True,True,11,3,2025-03-09
Arlo SoHo,315.0,315.0,4.0,8.5,Excellent,314.0,Soho,2.5,False,True,True,11,3,2025-03-09
Hilton Garden Inn NYC Financial Center/Manhattan Downtown,249.0,856.0,4.0,8.5,Excellent,5571.0,Financial District,4.8,False,True,True,11,3,2025-03-09
DoubleTree by Hilton New York Downtown,274.0,784.0,4.0,7.8,Very good,499.0,Financial District,4.7,False,True,True,11,3,2025-03-09
TRYP by Wyndham New York City Times Square / Midtown,352.0,551.0,5.0,7.8,Very good,1526.0,Times Square,0.0,False,True,True,11,3,2025-03-09
Central Park West Hostel,172.0,172.0,2.0,5.7,Review score,1219.0,Upper West Side,2.2,False,True,False,11,3,2025-03-09
DoubleTree by Hilton New York JFK Airport,256.0,358.0,4.0,7.2,Very good,77.0,John F. Kennedy International Airport,16.5,False,True,True,11,3,2025-03-09
Off Soho Suites Hotel,277.0,277.0,2.0,8.4,Excellent,299.0,Lower East Side,2.2,False,True,False,11,3,2025-03-09
Hotel 27 by LuxUrban,260.0,528.0,3.0,7.5,Very good,1388.0,Gramercy,0.0,False,True,False,11,3,2025-03-09
Hotel Alameda High Line,333.0,1021.0,5.0,7.9,Very good,121.0,Chelsea,0.0,False,True,True,11,3,2025-03-09
Pestana CR7 Times Square,300.0,468.0,4.0,8.7,Excellent,2909.0,Times Square,0.0,False,True,False,11,3,2025-03-09
Arlo Midtown,329.0,784.0,4.0,8.7,Excellent,6786.0,Times Square,0.0,False,True,True,11,3,2025-03-09
Pod 39,266.0,266.0,3.0,8.5,Excellent,711.0,Midtown East,0.0,False,True,False,11,3,2025-03-09
Hyatt Place New York City / Times Square,319.0,319.0,4.0,8.2,Excellent,378.0,Times Square,0.0,False,True,True,11,3,2025-03-09
The Gallivant Times Square,228.0,293.0,5.0,6.7,Good,1768.0,Times Square,0.0,False,True,False,11,3,2025-03-09
The Hotel @ Fifth Avenue,328.0,328.0,5.0,8.1,Excellent,4518.0,Gramercy,0.0,False,True,False,11,3,2025-03-09
Ace Hotel,335.0,555.0,4.0,8.4,Excellent,629.0,Gramercy,0.0,False,True,True,11,3,2025-03-09
TownePlace Suites by Marriott New York Long Island City/Manhattan View,214.0,634.0,3.0,8.4,Excellent,82.0,Long Island City,1.3,False,True,True,11,3,2025-03-09
The Shelburne Sonesta New York​,326.0,699.0,4.0,8.4,Excellent,3129.0,Midtown East,0.0,False,True,True,11,3,2025-03-09
Hotel Hendricks,288.0,850.0,4.0,8.2,Excellent,179.0,Times Square,0.0,False,True,True,11,3,2025-03-09
Carnegie Hotel,357.0,561.0,4.0,8.8,Excellent,2656.0,Midtown West,0.0,False,True,True,11,3,2025-03-09
Phoenix Hotel Brooklyn Sunset Park,197.0,521.0,5.0,6.1,Good,190.0,Brooklyn,9.7,False,True,False,11,3,2025-03-09
"Holiday Inn Express New York City Times Square, an IHG Hotel",288.0,634.0,3.0,7.9,Very good,224.0,Times Square,0.0,False,True,True,11,3,2025-03-09
Ramada by Wyndham Flushing Queens,171.0,497.0,5.0,7.9,Very good,424.0,LaGuardia Airport,10.6,False,True,True,11,3,2025-03-09
John Hotel,148.0,408.0,5.0,8.1,Excellent,304.0,LaGuardia Airport,10.5,False,True,True,11,3,2025-03-09
"EVEN Hotel Brooklyn, an IHG Hotel",321.0,633.0,4.0,8.2,Excellent,277.0,Brooklyn,5.4,False,True,True,11,3,2025-03-09
Broadway Plaza Hotel,321.0,321.0,4.0,9.2,Exceptional,1306.0,Chelsea,0.0,False,True,False,11,3,2025-03-09
Hyatt Grand Central New York,296.0,296.0,4.0,7.8,Very good,5143.0,Midtown East,0.0,False,True,True,11,3,2025-03-09
The William Vale,650.0,650.0,5.0,8.8,Excellent,182.0,Brooklyn,1.9,False,True,True,11,3,2025-03-09
The Queens Hotel,180.0,189.0,3.0,7.7,Very good,448.0,LaGuardia Airport,5.3,False,True,False,11,3,2025-03-09
Voyage Hotel,110.0,133.0,2.0,5.3,Review score,400.0,Long Island City,1.5,False,True,False,11,3,2025-03-09
Park Central Hotel,426.0,1293.0,4.0,7.7,Very good,8858.0,Midtown West,0.0,False,True,False,11,3,2025-03-09
InterContinental New York Barclay Hotel,349.0,1180.0,5.0,8.3,Excellent,2589.0,Midtown East,0.0,False,True,True,11,3,2025-03-09
The FIDI Hotel,231.0,231.0,4.0,8.3,Excellent,1658.0,Financial District,0.0,False,True,False,11,3,2025-03-09
Truss Hotel Times Square,336.0,336.0,4.0,8.1,Excellent,169.0,Times Square,0.0,False,True,False,11,3,2025-03-09
Tempo by Hilton New York Times Square,384.0,1006.0,4.0,8.6,Excellent,1212.0,Times Square,0.0,False,True,True,11,3,2025-03-09
Da Vinci Hotel,130.0,130.0,3.0,8.2,Excellent,352.0,Midtown West,0.0,False,True,False,11,3,2025-03-09
Sheraton Brooklyn New York Hotel,253.0,955.0,4.0,7.7,Very good,3692.0,Brooklyn,5.0,False,True,False,11,3,2025-03-09
Hotel Beacon,391.0,391.0,4.0,9.0,Exceptional,122.0,Upper West Side,1.2,False,True,True,11,3,2025-03-09
Aloft New York Brooklyn,266.0,943.0,3.0,8.2,Excellent,145.0,Brooklyn,5.0,False,True,True,11,3,2025-03-09
New York Hilton Midtown Hotel,312.0,312.0,4.0,7.9,Very good,944.0,Midtown West,0.0,False,True,True,11,3,2025-03-09
Ace Hotel Brooklyn,469.0,662.0,4.0,8.8,Excellent,2010.0,Brooklyn,0.0,False,True,False,11,3,2025-03-09
Hotel Hugo SoHo,374.0,774.0,5.0,8.4,Excellent,151.0,Soho,2.3,False,True,False,11,3,2025-03-09
LIC Hotel,227.0,321.0,3.0,8.6,Excellent,366.0,Long Island City,1.4,False,True,True,11,3,2025-03-09
Hotel 57 by LuxUrban,266.0,1312.0,4.0,7.7,Very good,207.0,Midtown East,0.0,False,True,False,11,3,2025-03-09
Wingate by Wyndham Long Island City,198.0,198.0,5.0,8.3,Excellent,2706.0,Long Island City,1.3,False,True,True,11,3,2025-03-09
Allegria Hotel,244.0,244.0,4.0,7.9,Very good,357.0,Long Beach,30.8,False,True,False,11,3,2025-03-09
OYO Times Square,229.0,994.0,4.0,7.5,Very good,463.0,Times Square,0.0,False,True,False,11,3,2025-03-09
Hampton Inn NY-JFK,233.0,659.0,5.0,7.8,Very good,5827.0,John F. Kennedy International Airport,16.7,False,True,True,11,3,2025-03-09
The Brooklyn,305.0,405.0,5.0,6.9,Good,414.0,Brooklyn,6.5,False,True,False,11,3,2025-03-09
Radio Hotel,199.0,199.0,4.0,8.5,Excellent,56.0,Harlem,9.8,False,True,False,11,3,2025-03-09
Hampton Inn Manhattan/Times Square Central,328.0,884.0,5.0,8.7,Excellent,756.0,Times Square,0.0,False,True,True,11,3,2025-03-09
JG Sohotel,233.0,564.0,2.0,8.2,Excellent,173.0,Soho,2.8,False,True,False,11,3,2025-03-09
SoHo 54,316.0,448.0,3.0,7.9,Very good,4327.0,Soho,2.5,False,True,False,11,3,2025-03-09
Serenity Room JFK,128.0,135.0,5.0,7.9,Very good,98.0,John F. Kennedy International Airport,22.6,False,True,False,11,3,2025-03-09
Hilton New York Times Square,367.0,1189.0,4.0,8.0,Excellent,953.0,Times Square,0.0,False,True,True,11,3,2025-03-09
CLUB QUARTERS HOTEL TIMES SQUARE - MIDTOWN,,,4.0,8.6,Excellent,534.0,Times Square,0.0,False,True,False,11,3,2025-03-09
Even Hotel New York - Midtown East,298.0,561.0,4.0,8.6,Excellent,186.0,Midtown East,0.0,False,True,True,11,3,2025-03-09
45 Times Square Hotel,336.0,428.0,5.0,8.5,Excellent,3175.0,Times Square,0.0,False,True,False,11,3,2025-03-09
Hilton Garden Inn New York Times Square North,336.0,1257.0,4.0,8.6,Excellent,271.0,Times Square,0.0,False,True,True,11,3,2025-03-09
Freehand New York,308.0,487.0,4.0,8.2,Excellent,2552.0,Gramercy,0.0,False,True,True,11,3,2025-03-09
Embassy Suites by Hilton New York Manhattan Times Square,327.0,894.0,4.0,8.1,Excellent,418.0,Times Square,0.0,False,True,True,11,3,2025-03-09
Belvedere Hotel,277.0,429.0,5.0,8.1,Excellent,7194.0,Times Square,0.0,False,True,False,11,3,2025-03-09
Holiday Inn Manhattan 6th Ave - Chelsea,281.0,588.0,3.0,7.8,Very good,4183.0,Chelsea,0.0,False,True,True,11,3,2025-03-09
The Dominick Hotel,819.0,819.0,5.0,8.6,Excellent,1074.0,Soho,2.3,False,True,True,11,3,2025-03-09
The Muse New York,348.0,348.0,5.0,8.8,Excellent,395.0,Times Square,0.0,False,True,False,11,3,2025-03-09
NOMO SOHO Hotel,354.0,1046.0,5.0,8.5,Excellent,273.0,Soho,2.7,False,True,False,11,3,2025-03-09
"Voco Times Square South, New York",306.0,741.0,5.0,8.1,Excellent,5352.0,Times Square,0.0,False,True,True,11,3,2025-03-09
The One Boutique Hotel,175.0,468.0,3.0,7.3,Very good,1128.0,LaGuardia Airport,11.0,False,True,False,11,3,2025-03-09
Sanctuary Hotel New York,301.0,927.0,4.0,8.7,Excellent,162.0,Times Square,0.0,False,True,True,11,3,2025-03-09
Shoreham Hotel,216.0,360.0,4.0,7.9,Very good,773.0,Midtown West,0.0,False,True,False,11,3,2025-03-09
Days Inn by Wyndham Staten Island,155.0,315.0,2.0,7.9,Very good,29.0,Staten Island,16.1,False,True,True,11,3,2025-03-09
HOTEL ROSE,166.0,200.0,5.0,8.6,Excellent,34.0,Bronx,7.5,False,True,False,11,3,2025-03-09
Flushing Central Hotel 88,144.0,295.0,2.0,7.8,Very good,377.0,LaGuardia Airport,10.7,False,True,False,11,3,2025-03-09
InterContinental New York Times Square,478.0,887.0,5.0,8.2,Excellent,4417.0,Times Square,0.0,False,True,True,11,3,2025-03-09
Holiday Inn Lower East Side,152.0,152.0,4.0,8.1,Excellent,1874.0,Lower East Side,2.2,False,True,False,11,3,2025-03-09
San Carlos Hotel,293.0,663.0,5.0,9.0,Exceptional,200.0,Midtown East,0.0,False,True,False,11,3,2025-03-09
W New York - Times Square,388.0,1068.0,5.0,8.1,Excellent,1975.0,Times Square,0.0,False,True,True,11,3,2025-03-09
Hilton Garden Inn New York West 35th Street,289.0,960.0,3.0,8.4,Excellent,4282.0,Times Square,0.0,False,True,True,11,3,2025-03-09
Homewood Suites New York Midtown Manhattan Times Sq South,321.0,718.0,5.0,8.5,Excellent,5420.0,Times Square,0.0,False,True,True,11,3,2025-03-09
Hilton Garden Inn New York/Times Square Central,306.0,897.0,3.0,8.1,Excellent,2402.0,Times Square,0.0,False,True,True,11,3,2025-03-09
Moxy NYC Times Square,289.0,950.0,4.0,8.3,Excellent,6350.0,Times Square,0.0,False,True,True,11,3,2025-03-09
Concorde Hotel New York,343.0,1235.0,4.0,8.9,Excellent,2192.0,Midtown East,0.0,False,True,True,11,3,2025-03-09
Highbridge Hotel,191.0,340.0,3.0,8.7,Excellent,196.0,Bronx,9.1,False,True,True,11,3,2025-03-09
Element New York Times Square West,291.0,843.0,3.0,8.2,Excellent,8464.0,Times Square,0.0,False,True,True,11,3,2025-03-09
Nap York Central Park Sleep Station,107.0,107.0,1.0,8.5,Excellent,454.0,Midtown West,0.0,False,True,False,11,3,2025-03-09
"Ravel Hotel, A Trademark Collection Hotel",259.0,720.0,4.0,7.8,Very good,3409.0,Long Island City,0.9,False,True,False,11,3,2025-03-09
,,,,,,,,0.0,,,False,11,3,2025-03-09
Aiden by Best Western Long Island City New York,175.0,223.0,5.0,7.5,Very good,327.0,Long Island City,1.3,False,True,False,11,3,2025-03-09
Dream Downtown Hotel,348.0,459.0,5.0,8.1,Excellent,262.0,Chelsea,0.6,False,True,False,11,3,2025-03-09
Marco LaGuardia Hotel & Suites,166.0,329.0,5.0,8.6,Excellent,1314.0,LaGuardia Airport,10.8,False,True,True,11,3,2025-03-09
Aura Hotel Times Square,321.0,321.0,4.0,7.8,Very good,443.0,Times Square,0.0,False,True,True,11,3,2025-03-09
Holiday Inn Express Long Island City E New York,191.0,418.0,5.0,8.9,Excellent,3.0,Long Island City,2.1,False,True,True,11,3,2025-03-09
SpringHill Suites by Marriott New York Midtown Manhattan/Fifth Avenue,308.0,869.0,5.0,8.7,Excellent,15.0,Times Square,0.0,False,True,True,11,3,2025-03-09
La Quinta Inn & Suites by Wyndham Times Square South,426.0,1039.0,5.0,8.7,Excellent,4536.0,Times Square,0.0,False,True,True,11,3,2025-03-09
NobleDEN Hotel,309.0,309.0,4.0,9.2,Exceptional,543.0,Chinatown,2.6,False,True,False,11,3,2025-03-09
Royalton Park Avenue,370.0,749.0,5.0,8.6,Excellent,2739.0,Gramercy,0.0,False,True,False,11,3,2025-03-09
Moxy NYC East Village,387.0,955.0,4.0,8.4,Excellent,2082.0,Lower East Side,1.1,False,True,False,11,3,2025-03-09
Wyndham Garden Brooklyn Sunset Park,242.0,485.0,4.0,7.9,Very good,1685.0,Brooklyn,9.7,False,True,False,11,3,2025-03-09
"Vista LIC Hotel, BW Premier Collection",203.0,544.0,5.0,8.0,Excellent,2129.0,Long Island City,1.9,False,True,False,11,3,2025-03-09
Millennium Hilton New York One UN Plaza,308.0,1122.0,4.0,7.9,Very good,3714.0,Midtown East,0.0,False,True,False,11,3,2025-03-09
Residence Inn New York Queens,227.0,656.0,3.0,7.9,Very good,375.0,Long Island City,1.2,False,True,True,11,3,2025-03-09
Hotel Stanford,360.0,360.0,3.0,8.2,Excellent,1213.0,Gramercy,0.0,False,True,True,11,3,2025-03-09
Hyatt Centric Times Square New York,348.0,348.0,5.0,8.7,Excellent,2548.0,Times Square,0.0,False,True,False,11,3,2025-03-09
Millennium Hotel Broadway Times Square,382.0,443.0,4.0,7.7,Very good,429.0,Times Square,0.0,False,True,False,11,3,2025-03-09
Flushing Hotel,133.0,133.0,2.0,6.2,Good,267.0,LaGuardia Airport,10.7,False,True,False,11,3,2025-03-09
The Gregorian Hotel,339.0,920.0,4.0,8.4,Excellent,1516.0,Times Square,0.0,False,True,False,11,3,2025-03-09
The Renwick Hotel New York City,301.0,515.0,4.0,8.5,Excellent,3006.0,Midtown East,0.0,False,True,False,11,3,2025-03-09
citizenM New York Times Square,263.0,479.0,4.0,8.7,Excellent,4261.0,Times Square,0.0,False,True,True,11,3,2025-03-09
The Manhattan Club,447.0,1314.0,4.0,8.6,Excellent,232.0,Midtown West,0.0,False,True,True,11,3,2025-03-09
Courtyard by Marriott New York World Trade Center Area,230.0,423.0,3.0,8.4,Excellent,2539.0,Financial District,4.3,False,True,False,11,3,2025-03-09
The Westin New York at Times Square,305.0,1036.0,5.0,8.4,Excellent,2829.0,Times Square,0.0,False,True,False,11,3,2025-03-09
Wyndham Garden Chinatown,257.0,561.0,4.0,8.1,Excellent,715.0,Chinatown,2.7,False,True,True,11,3,2025-03-09
"Red Roof PLUS+ Jamaica, NY - JFK Airport",183.0,314.0,5.0,7.8,Very good,21.0,John F. Kennedy International Airport,14.7,False,True,False,11,3,2025-03-09
7 Days Hotel,170.0,170.0,3.0,7.6,Very good,115.0,Bronx,12.2,False,True,False,11,3,2025-03-09
Fairfield Inn by Marriott New York Manhattan/Financial District,233.0,661.0,3.0,8.0,Excellent,3895.0,Financial District,4.2,False,True,True,11,3,2025-03-09
Kimpton Theta New York - Times Square,324.0,525.0,4.0,8.3,Excellent,2873.0,Times Square,0.0,False,True,True,11,3,2025-03-09
Feather Factory Hotel,176.0,291.0,3.0,8.1,Excellent,2587.0,LaGuardia Airport,2.0,False,True,True,11,3,2025-03-09
Four Points by Sheraton New York Downtown,214.0,674.0,5.0,8.1,Excellent,2374.0,Financial District,4.2,False,True,True,11,3,2025-03-09
Hotel Belleclaire,448.0,448.0,4.0,8.3,Excellent,5655.0,Upper West Side,1.4,False,True,True,11,3,2025-03-09
Best Western PREMIER Herald Square,352.0,655.0,3.0,8.4,Excellent,238.0,Times Square,0.0,False,True,True,11,3,2025-03-09
NU Hotel,300.0,754.0,5.0,8.6,Excellent,251.0,Brooklyn,5.3,False,True,True,11,3,2025-03-09
414 Hotel,158.0,158.0,2.0,6.9,Good,14.0,Times Square,0.0,False,True,False,11,3,2025-03-09
Trump International Hotel and Tower New York,789.0,1051.0,5.0,8.9,Excellent,1240.0,Upper West Side,0.0,False,True,True,11,3,2025-03-09
INNSiDE by Meliá New York Nomad,377.0,889.0,5.0,8.6,Excellent,1065.0,Chelsea,0.0,False,True,True,11,3,2025-03-09
The Luxury Collection Hotel Manhattan Midtown,519.0,1690.0,5.0,8.2,Excellent,621.0,Midtown West,0.0,False,True,False,11,3,2025-03-09
Best Western Premier Empire State Hotel,292.0,891.0,3.0,8.7,Excellent,282.0,Gramercy,0.0,False,True,False,11,3,2025-03-09
EVEN Hotel New York - Times Square South by IHG,364.0,845.0,4.0,8.7,Excellent,1157.0,Times Square,0.0,False,True,True,11,3,2025-03-09
World Center Hotel,342.0,440.0,4.0,8.5,Excellent,193.0,Financial District,4.1,False,True,False,11,3,2025-03-09
RIU Plaza Manhattan Times Square,402.0,961.0,4.0,8.9,Excellent,195.0,Times Square,0.0,False,True,False,11,3,2025-03-09
JW Marriott Essex House New York,594.0,1664.0,5.0,8.5,Excellent,19.0,Midtown West,0.0,False,True,True,11,3,2025-03-09
Hampton Inn New York - LaGuardia Airport,205.0,576.0,3.0,8.4,Excellent,71.0,LaGuardia Airport,7.7,False,True,True,11,3,2025-03-09
NY Moore Hostel,,,2.0,8.3,Excellent,3059.0,Brooklyn,4.5,False,True,False,11,3,2025-03-09
The Solita Soho Hotel,291.0,291.0,3.0,7.9,Very good,1426.0,Chinatown,2.6,False,True,False,11,3,2025-03-09
Fairfield Inn & Suites New York Manhattan/Times Square South,335.0,1018.0,4.0,8.6,Excellent,7510.0,Times Square,0.0,False,True,True,11,3,2025-03-09
Casa Blanca Hotel Brooklyn,278.0,278.0,3.0,7.1,Very good,342.0,Brooklyn,4.3,False,True,False,11,3,2025-03-09
Super 8 By Wyndham Long Island City Lga Hotel,306.0,306.0,2.0,6.6,Good,54.0,LaGuardia Airport,2.3,False,True,True,11,3,2025-03-09
The Lucerne Hotel,461.0,668.0,4.0,8.6,Excellent,2654.0,Upper West Side,1.6,False,True,True,11,3,2025-03-09
Millennium Downtown New York,249.0,522.0,4.0,7.7,Very good,649.0,Financial District,3.9,False,True,True,11,3,2025-03-09
"Hilton Garden Inn West 37th/Times Square South, NY",327.0,697.0,3.0,8.3,Excellent,4504.0,Times Square,0.0,False,True,True,11,3,2025-03-09
Delta Hotels by Marriott New York Times Square,312.0,1098.0,4.0,8.0,Excellent,5432.0,Times Square,0.0,False,True,True,11,3,2025-03-09
Club Quarters Hotel Grand Central,364.0,402.0,4.0,8.7,Excellent,389.0,Midtown East,0.0,False,True,False,11,3,2025-03-09
Lamartine Chelsea,152.0,152.0,2.0,7.5,Very good,353.0,Chelsea,0.0,False,True,False,11,3,2025-03-09
The Westin New York Grand Central,329.0,452.0,5.0,8.5,Excellent,1692.0,Midtown East,0.0,False,True,False,11,3,2025-03-09
Hotel Le Bleu,270.0,508.0,3.0,7.8,Very good,308.0,Brooklyn,7.0,False,True,False,11,3,2025-03-09
Holiday Inn Express New York City Chelsea,328.0,328.0,3.0,8.1,Excellent,4209.0,Chelsea,0.0,False,True,True,11,3,2025-03-09
Wingate by Wyndham New York Midtown South/5th Ave,290.0,577.0,5.0,8.6,Excellent,2813.0,Times Square,0.0,False,True,True,11,3,2025-03-09
KAMA CENTRAL PARK,392.0,392.0,1.0,7.9,Very good,3982.0,Upper West Side,3.7,False,True,False,11,3,2025-03-09
The Herald Hotel by LuxUrban,280.0,874.0,5.0,8.0,Excellent,662.0,Times Square,0.0,False,True,False,11,3,2025-03-09
Motto by Hilton New York City Chelsea,325.0,1111.0,4.0,8.7,Excellent,3659.0,Chelsea,0.0,False,True,False,11,3,2025-03-09
Extended Stay America Suites - New York City - LaGuardia Airport,155.0,430.0,5.0,7.9,Very good,117.0,LaGuardia Airport,11.6,False,True,True,11,3,2025-03-09
Romer Hell's Kitchen,375.0,516.0,4.0,8.7,Excellent,2680.0,Times Square,0.0,False,True,False,11,3,2025-03-09
Pointe Plaza Hotel - Adults Only,170.0,170.0,3.0,7.7,Very good,1729.0,Brooklyn,4.1,False,True,False,11,3,2025-03-09
citizenM New York Bowery,319.0,541.0,4.0,8.7,Excellent,3515.0,Lower East Side,2.3,False,True,True,11,3,2025-03-09
Renaissance New York Harlem Hotel,356.0,832.0,4.0,8.3,Excellent,30.0,Harlem,5.4,False,True,False,11,3,2025-03-09
"Mayfair Hotel, Ascend Hotel Collection",227.0,227.0,3.0,8.2,Excellent,2742.0,Times Square,0.0,False,True,False,11,3,2025-03-09
Arthouse Hotel,304.0,304.0,4.0,8.4,Excellent,245.0,Upper West Side,1.4,False,True,True,11,3,2025-03-09
Holiday Inn Express NYC Brooklyn - Sunset Park,193.0,806.0,5.0,8.4,Excellent,176.0,Brooklyn,10.1,False,True,True,11,3,2025-03-09
"Staypineapple, An Artful Hotel, Midtown",352.0,499.0,3.0,8.7,Excellent,2049.0,Times Square,0.0,False,True,False,11,3,2025-03-09
Kimpton Hotel Eventi,414.0,698.0,4.0,8.6,Excellent,1168.0,Chelsea,0.0,False,True,False,11,3,2025-03-09
Moxy Brooklyn Williamsburg,466.0,854.0,4.0,8.8,Excellent,12.0,Brooklyn,2.8,False,True,True,11,3,2025-03-09
Hotel Indigo Lower East Side,384.0,925.0,5.0,8.1,Excellent,187.0,Lower East Side,2.0,False,True,True,11,3,2025-03-09
Fitzpatrick Grand Central,279.0,627.0,4.0,8.7,Excellent,915.0,Midtown East,0.0,False,True,False,11,3,2025-03-09
The Wall Street Inn,232.0,700.0,3.0,8.7,Excellent,299.0,Financial District,4.5,False,True,True,11,3,2025-03-09
Five Towns Inn,215.0,215.0,2.0,8.1,Excellent,701.0,John F. Kennedy International Airport,22.7,False,True,True,11,3,2025-03-09
Artezen Hotel,357.0,780.0,4.0,9.2,Exceptional,1722.0,Financial District,4.0,False,True,False,11,3,2025-03-09
Executive Hotel Le Soleil New York,372.0,372.0,4.0,8.7,Excellent,4914.0,Times Square,0.0,False,True,True,11,3,2025-03-09
Knights Inn Brooklyn Sunset Park,135.0,441.0,2.0,7.1,Very good,249.0,Brooklyn,10.1,False,True,False,11,3,2025-03-09
Paramount Times Square,288.0,288.0,4.0,7.3,Very good,6892.0,Times Square,0.0,False,True,False,11,4,2025-03-09
Hard Rock Hotel New York,329.0,329.0,4.0,8.9,Excellent,427.0,Times Square,0.0,False,True,True,11,4,2025-03-09
The Manhattan At Times Square an IHG Hotel,236.0,949.0,4.0,6.5,Good,2210.0,Times Square,0.0,False,True,True,11,4,2025-03-09
La Quinta Inn & Suites by Wyndham New York City Central Park,247.0,554.0,5.0,7.0,Very good,5096.0,Upper West Side,0.9,False,True,True,11,4,2025-03-09
The Knickerbocker Hotel,405.0,1090.0,5.0,8.7,Excellent,2822.0,Times Square,0.0,False,True,False,11,4,2025-03-09
