name,original_price,discounted_price,discount,review_score,review_title,number_of_reviews,star_rating,is_apartment,neighborhood,kms_from_centre,location_score,bed_type,room_type,breakfast_included,free_cancellation,prepayment_needed,time_to_travel,length_of_stay,snapshot_date
The Blakely by LuxUrban,343,343,False,7.4,Good,"6,000",,,"Manhattan, New York",0.5,9.4,1 large double bed,Basic Double Room,False,False,True,1,2,2025-02-03
New York Hilton Midtown,602,602,False,7.4,Good,"2,015",3.0,False,"Manhattan, New York",0.7,9.4,1 large double bed,Urban 1 Queen Bed,False,False,True,1,2,2025-02-03
"Holiday Inn Manhattan 6th Ave - Chelsea, an IHG Hotel",303,303,False,7.6,Good,"3,039",4.0,False,"Chelsea, New York",2.7,,1 extra-large double bed,Standard King Room,False,False,True,1,2,2025-02-03
NH Collection New York Madison Avenue,611,611,False,8.4,Very good,"1,973",4.0,False,"Murray Hill, New York",2.0,9.5,1 large double bed,Superior Room,False,False,True,1,2,2025-02-03
Home2 Suites By Hilton New York Times Square,433,433,False,7.7,Good,"1,215",3.0,False,"Manhattan, New York",1.0,9.5,1 large double bed,Queen Studio Suite,True,False,True,1,2,2025-02-03
Courtyard New York Downtown Manhattan/Financial District,326,326,False,7.7,Good,"2,168",3.0,False,"Manhattan, New York",7.1,,1 extra-large double bed,"Guest room, 1 King, City view",False,False,True,1,2,2025-02-03
TRYP by Wyndham New York City Times Square - Midtown,341,341,False,7.4,Good,"2,718",4.0,False,"Hell's Kitchen, New York",1.9,,Multiple bed types,King Room,False,False,True,1,2,2025-02-03
Sixty LES,643,643,False,7.7,Good,848,4.0,False,"Lower East Side, New York",5.2,,1 large double bed,Queen Studio,False,False,True,1,2,2025-02-03
Arthouse Hotel,468,468,False,7.9,Good,"2,269",4.0,False,"Upper West Side, New York",1.6,,1 large double bed,Superior Queen,False,False,True,1,2,2025-02-03
Sanctuary Hotel New York,504,461,True,8.2,Very good,"1,540",4.0,False,"Manhattan, New York",1.1,9.7,1 double bed,Cozy Queen,True,False,True,1,2,2025-02-03
The Ridge,301,301,False,7.5,Good,"1,305",3.0,False,"Lower East Side, New York",5.1,,1 double bed,Standard Double Room,False,False,True,1,2,2025-02-03
Nolitan Hotel SoHo - New York,432,432,False,7.8,Good,"1,512",4.0,False,"SoHo, New York",5.4,,1 large double bed,Superior Queen Room with Balcony,False,False,True,1,2,2025-02-03
"Holiday Inn Express - Times Square South, an IHG Hotel",395,395,False,8.2,Very good,"2,977",3.0,False,"Manhattan, New York",2.0,9.6,1 extra-large double bed,Standard King Room,True,False,True,1,2,2025-02-03
Life Hotel New York,353,353,False,8.0,Very good,801,4.0,False,"NoMad, New York",2.4,9.4,1 double bed,Classic Queen Room,False,False,True,1,2,2025-02-03
"Hotel Indigo NYC Financial District, an IHG Hotel",510,510,False,8.8,Fabulous,"1,542",3.0,False,"Manhattan, New York",7.2,9.5,1 extra-large double bed,Standard King Room - Communications Accessible,False,True,False,1,2,2025-02-03
Element Times Square West,353,353,False,8.1,Very good,"7,510",4.0,False,"Hell's Kitchen, New York",1.6,,1 extra-large double bed,King Room - Hearing Accessible,True,False,True,1,2,2025-02-03
Courtyard by Marriott Times Square West,636,510,True,8.4,Very good,"3,098",3.0,False,"Hell's Kitchen, New York",1.8,,1 extra-large double bed,King Room with Roll-in Shower - Mobility and Hearing Accessible,False,False,True,1,2,2025-02-03
"U Hotel Fifth Avenue, Empire State Building",309,309,False,7.9,Good,"3,412",3.0,False,"Manhattan, New York",2.1,9.5,1 large double bed,Queen Room,False,False,True,1,2,2025-02-03
Eurostars Wall Street,261,261,False,7.9,Good,"1,346",4.0,False,"Manhattan, New York",7.3,,1 single bed,Room Assigned on Arrival,False,False,True,1,2,2025-02-03
Hyatt Grand Central New York,483,483,False,7.3,Good,"2,931",4.0,False,"Midtown East, New York",1.9,,1 large double bed,Queen Room with Tub - Disability Access,False,False,True,1,2,2025-02-03
Courtyard New York Manhattan/Upper East Side,395,395,False,7.5,Good,640,3.0,False,"Upper East Side, New York",3.3,,2 large double beds,Queen Room with Two Queen Beds,False,False,True,1,2,2025-02-03
"Holiday Inn Express New York City Chelsea, an IHG Hotel",492,407,True,7.8,Good,"3,630",3.0,False,"Chelsea, New York",2.4,,1 double bed,Standard Room,True,False,True,1,2,2025-02-03
The Pearl Hotel,464,464,False,8.7,Fabulous,"2,096",4.0,False,"Manhattan, New York",0.8,9.7,1 large double bed,Superior Queen Room,True,False,True,1,2,2025-02-03
Millennium Downtown New York,659,659,False,7.1,Good,"5,544",4.0,False,"Manhattan, New York",6.8,,1 extra-large double bed,RENOVATED Premier King - Hudson River View - High Floor,False,False,True,1,2,2025-02-03
Hampton Inn Manhattan-35th St Empire State Bldg,521,521,False,8.2,Very good,"6,699",3.0,False,"Manhattan, New York",2.0,9.6,1 extra-large double bed,King Room - Non-Smoking,True,False,True,1,2,2025-02-03
Four Points by Sheraton Midtown - Times Square,429,429,False,8.1,Very good,"3,148",4.0,False,"Hell's Kitchen, New York",1.6,,1 extra-large double bed,King Room,True,False,True,1,2,2025-02-03
Heritage Hotel New York City,281,281,False,7.4,Good,"3,782",3.0,False,"Flatiron District, New York",2.8,9.4,1 extra-large double bed,King Room - Non-Smoking,False,False,True,1,2,2025-02-03
Sonder Battery Park,363,363,False,8.5,Very good,"2,440",3.0,True,"Manhattan, New York",7.5,,,Superior Studio,False,False,True,1,2,2025-02-03
Hyatt Centric Times Square New York,648,648,False,8.4,Very good,"1,386",4.0,False,"Manhattan, New York",1.2,9.5,1 extra-large double bed,King Room with Accessible Shower - Disability Access,False,False,True,1,2,2025-02-03
The FIDI Hotel,357,357,False,8.1,Very good,"1,459",4.0,False,"Manhattan, New York",7.6,,1 double bed,Standard Full,False,False,True,1,2,2025-02-03
Motto By Hilton New York City Times Square,396,396,False,8.0,Very good,"1,117",3.0,False,"Manhattan, New York",1.0,9.4,1 large double bed,Flex Room with Wall Bed,False,True,False,1,2,2025-02-03
CIVILIAN Hotel,452,452,False,8.6,Fabulous,"4,738",4.0,False,"Hell's Kitchen, New York",0.9,9.6,1 large double bed,Double Room,False,False,True,1,2,2025-02-03
Leon Hotel LES,328,328,False,8.0,Very good,"2,561",3.0,False,"Lower East Side, New York",5.9,,1 extra-large double bed,Deluxe King Room,False,False,True,1,2,2025-02-03
NoMo SoHo,765,765,False,7.7,Good,"1,410",4.0,False,"SoHo, New York",5.6,,1 large double bed,Classic Queen,False,False,True,1,2,2025-02-03
Hilton Garden Inn New York/Tribeca,458,458,False,7.5,Good,662,3.0,False,"Tribeca, New York",5.6,,2 double beds,Double Room with Two Double Beds and City View,False,True,False,1,2,2025-02-03
Hampton Inn Times Square Central,395,395,False,8.3,Very good,"2,830",3.0,False,"Manhattan, New York",1.5,9.5,1 extra-large double bed,King Room with Roll-In Shower - Mobility and Hearing Access/Non-Smoking,True,False,True,1,2,2025-02-03
Hampton Inn Manhattan Grand Central,616,616,False,8.0,Very good,"1,085",3.0,False,"Midtown East, New York",2.1,,1 extra-large double bed,King Room - Non-Smoking,True,False,True,1,2,2025-02-03
"Hotel Shocard Broadway, Times Square",249,249,False,7.0,Good,"2,758",3.0,False,"Manhattan, New York",1.5,9.3,1 large double bed,Queen Room,False,False,True,1,2,2025-02-03
Fairfield Inn & Suites by Marriott New York Manhattan/Central Park,441,441,False,7.9,Good,"1,213",3.0,False,"Hell's Kitchen, New York",0.7,,1 extra-large double bed,King Room,True,False,True,1,2,2025-02-03
Fairfield By Marriott New York Manhattan Times Square,487,487,False,8.3,Very good,"5,635",4.0,False,"Hell's Kitchen, New York",1.6,,2 double beds,Double Room with Two Double Beds,True,False,True,1,2,2025-02-03
"Hotel Indigo Lower East Side New York, an IHG Hotel",569,569,False,7.3,Good,534,4.0,False,"Lower East Side, New York",5.2,,1 large double bed,Standard Double Room with View,False,False,True,1,2,2025-02-03
Lex Hotel NYC,347,347,False,8.2,Very good,"1,531",3.0,False,"Kips Bay, New York",3.0,,1 large double bed,Cozy Queen Room,False,False,True,1,2,2025-02-03
Hudson Yards Hotel,214,214,False,6.0,Review score,205,3.0,False,"Hell's Kitchen, New York",1.5,,1 extra-large double bed,Standard King Room,False,False,True,1,2,2025-02-03
"Club Quarters Hotel Grand Central, New York",461,461,False,8.3,Very good,"4,792",4.0,False,"Midtown East, New York",1.8,9.4,1 double bed,CLUB Room,False,False,True,1,2,2025-02-03
Pod 51,257,257,False,7.9,Good,"11,278",3.0,False,"Midtown East, New York",1.7,9.3,2 single beds,Standard Bunk Bed Room with Shared Bathroom,False,False,True,1,2,2025-02-03
"Hotel 50 Bowery, part of JdV by Hyatt",471,471,False,8.5,Very good,961,4.0,False,"Chinatown, New York",5.9,,1 extra-large double bed,King Room,False,False,True,1,2,2025-02-03
Warwick New York,423,423,False,8.2,Very good,"6,567",4.0,False,"Manhattan, New York",0.7,9.6,1 extra-large double bed,Premier City View King Bed,False,False,True,1,2,2025-02-03
Residence Inn New York Downtown Manhattan/Financial District,399,399,False,8.2,Very good,712,4.0,False,"Manhattan, New York",7.1,,1 extra-large double bed,"Studio, 1 King",True,False,True,1,2,2025-02-03
"Club Quarters Hotel World Trade Center, New York",406,406,False,8.3,Very good,"4,091",4.0,False,"Manhattan, New York",7.0,9.4,1 large double bed,Small Queen Room,False,False,True,1,2,2025-02-03
DoubleTree by Hilton Hotel New York City - Chelsea,452,452,False,7.1,Good,"3,607",4.0,False,"Chelsea, New York",2.5,,2 double beds,Double Room with Two Double Beds - Non-Smoking,False,True,False,1,2,2025-02-03
70 Park Avenue Hotel,510,510,False,8.3,Very good,"2,264",4.0,False,"Murray Hill, New York",2.0,9.5,1 large double bed,Queen Room with mobility Accessible Tub,False,False,True,1,2,2025-02-03
Fairfield Inn & Suites New York Manhattan/Downtown East,429,429,False,8.2,Very good,"1,178",3.0,False,"Chinatown, New York",6.2,,1 extra-large double bed,King Room,True,False,True,1,2,2025-02-03
M Social Hotel Times Square New York,751,690,True,8.4,Very good,"11,798",4.0,False,"Manhattan, New York",0.6,9.6,1 extra-large double bed,Social Superior Hudson River View King,False,False,True,1,3,2025-02-03
Four Points by Sheraton New York Downtown,506,432,True,7.8,Good,"1,990",3.0,False,"Manhattan, New York",7.0,,1 extra-large double bed,"Guest Room, 1 King",False,True,False,1,3,2025-02-03
Riverside Tower Hotel,420,420,False,8.5,Very good,"2,272",2.0,False,"Upper West Side, New York",1.9,,1 double bed,Accessible Double Room,False,False,True,1,3,2025-02-03
Wingate by Wyndham New York Midtown South/5th Ave,465,465,False,8.4,Very good,"2,384",3.0,False,"Manhattan, New York",1.9,9.5,1 extra-large double bed,King Room - Non-Smoking,True,False,True,1,3,2025-02-03
Hotel St. James,348,348,False,8.1,Very good,"3,208",2.0,False,"Manhattan, New York",1.2,9.7,1 large double bed,One Queen Bed Room,False,False,True,1,3,2025-02-03
Doubletree By Hilton New York Times Square West,523,523,False,6.8,Review score,"11,269",4.0,False,"Hell's Kitchen, New York",1.6,,1 extra-large double bed,King Room with City View- Hearing Access,False,False,True,1,3,2025-02-03
City Club Hotel,465,432,True,7.3,Good,"2,517",4.0,False,"Manhattan, New York",1.4,,1 large double bed,Queen Luxe Room,False,False,True,1,3,2025-02-03
"The Cloud One New York-Downtown, by the Motel One Group",489,489,False,8.6,Fabulous,"6,374",4.0,False,"Manhattan, New York",7.0,9.4,1 extra-large double bed,Standard King Room,False,False,True,1,3,2025-02-03
The Washington by LuxUrban,698,511,True,7.7,Good,"9,443",4.0,False,"Manhattan, New York",7.1,9.4,1 extra-large double bed,King Room - Non-Smoking,False,False,True,1,3,2025-02-03
"voco Times Square South New York, an IHG Hotel",483,483,False,8.1,Very good,"3,806",4.0,False,"Hell's Kitchen, New York",1.8,,1 double bed,Standard Room with Full Bed and Tub - Mobility Accessible,False,False,True,1,3,2025-02-03
The Chelsean New York,466,396,True,7.0,Good,"2,730",3.0,False,"Chelsea, New York",2.8,,2 double beds,"Guest room, 2 Double",False,False,True,1,3,2025-02-03
Romer Hell's Kitchen,741,712,True,8.6,Fabulous,"2,425",4.0,False,"Hell's Kitchen, New York",0.6,9.5,2 large double beds,Queen Room with Two Queen Beds,False,False,True,1,3,2025-02-03
The Herald by LuxUrban,686,503,True,7.7,Good,"8,956",3.0,False,"Manhattan, New York",2.0,9.6,1 extra-large double bed,King Room with Roll-in Shower - Mobility Access/Non-Smoking,False,False,True,1,3,2025-02-03
Delta Hotels by Marriott New York Times Square,507,507,False,7.8,Good,"4,188",4.0,False,"Hell's Kitchen, New York",1.6,,2 double beds,Double Room with Two Double Beds,False,False,True,1,3,2025-02-03
Hampton Inn by Hilton New York Times Square,679,679,False,7.8,Good,"2,432",3.0,False,"Manhattan, New York",1.0,9.5,1 extra-large double bed,King Room,True,False,True,1,3,2025-02-03
The Belvedere Hotel,449,405,True,7.9,Good,"5,920",3.0,False,"Hell's Kitchen, New York",0.9,9.4,1 extra-large double bed,Standard King Room,False,False,True,1,3,2025-02-03
Riu Plaza New York Times Square,1132,846,True,8.5,Very good,"7,245",4.0,False,"Hell's Kitchen, New York",1.0,9.5,"3 beds (2 doubles, 1 sofa bed)",Deluxe Family Double Beds,True,False,True,1,3,2025-02-03
Hyatt Place New York City - Times Square,560,560,False,7.8,Good,"21,900",4.0,False,"Hell's Kitchen, New York",1.7,,"2 beds (1 extra-large double, 1 sofa bed)",Standard King Room with Sofa Bed,True,False,True,1,3,2025-02-03
Hilton Garden Inn New York Times Square South,600,600,False,8.2,Very good,"4,030",3.0,False,"Hell's Kitchen, New York",1.8,,1 extra-large double bed,King Room,False,True,False,1,3,2025-02-03
"The New Yorker, A Wyndham Hotel",448,448,False,7.7,Good,"15,627",4.0,False,"Hell's Kitchen, New York",2.0,9.4,1 large double bed,Standard Queen Room,False,False,True,1,3,2025-02-03
citizenM New York Bowery,692,624,True,8.7,Fabulous,"3,313",4.0,False,"Lower East Side, New York",5.4,,1 extra-large double bed,King Room,False,False,True,1,3,2025-02-03
DoubleTree by Hilton New York Times Square South,544,544,False,8.2,Very good,"6,586",4.0,False,"Hell's Kitchen, New York",1.8,,1 extra-large double bed,King Room,False,True,False,1,3,2025-02-03
The Knickerbocker,1332,1274,True,8.6,Fabulous,"2,311",5.0,False,"Manhattan, New York",1.4,9.5,1 extra-large double bed,Superior Room with One King Bed,False,False,True,1,3,2025-02-03
Moderne Hotel,544,521,True,8.1,Very good,"1,009",4.0,False,"Manhattan, New York",,9.5,1 extra-large double bed,Deluxe Room,False,False,True,1,3,2025-02-03
Four Points by Sheraton Midtown - Times Square,520,520,False,8.1,Very good,"3,148",4.0,False,"Hell's Kitchen, New York",1.6,,1 extra-large double bed,King Room,False,False,True,1,3,2025-02-03
Executive Hotel Le Soleil New York,771,771,False,8.6,Fabulous,"4,537",4.0,False,"Manhattan, New York",2.0,9.5,1 large double bed,Executive Queen Room,False,False,True,1,3,2025-02-03
La Quinta by Wyndham Time Square South,508,508,False,8.5,Very good,"4,318",3.0,False,"Hell's Kitchen, New York",1.7,9.3,1 extra-large double bed,King Room - Non-Smoking,True,False,True,1,3,2025-02-03
Hotel 57 by LuxUrban,509,509,False,7.0,Good,"5,034",4.0,False,"Midtown East, New York",1.3,,1 double bed,Double Room - Non-Smoking,False,False,True,1,3,2025-02-03
Hotel Belleclaire Central Park,510,510,False,8.1,Very good,"5,083",4.0,False,"Upper West Side, New York",1.6,9.3,1 large double bed,Deluxe 1 Queen Bed,True,False,True,1,3,2025-02-03
The Pearl Hotel,684,570,True,8.7,Fabulous,"2,096",4.0,False,"Manhattan, New York",0.8,9.7,1 large double bed,Superior Queen Room,True,False,True,1,3,2025-02-03
Homewood Suites Midtown Manhattan Times Square South,621,621,False,8.3,Very good,"4,419",3.0,False,"Hell's Kitchen, New York",1.8,,1 extra-large double bed,Efficiency King Studio with Sofa Bed,True,False,True,1,3,2025-02-03
The Gregorian New York City,712,683,True,8.3,Very good,"1,085",4.0,False,"Manhattan, New York",2.1,9.4,1 extra-large double bed,King Room,False,False,True,1,3,2025-02-03
Courtyard New York Downtown Manhattan/Financial District,417,417,False,7.7,Good,"2,168",3.0,False,"Manhattan, New York",7.1,,1 extra-large double bed,"Guest room, 1 King, City view",False,False,True,1,3,2025-02-03
Tempo By Hilton New York Times Square,1149,1149,False,8.5,Very good,848,4.0,False,"Manhattan, New York",1.0,9.5,1 extra-large double bed,King Room with Roll-In Shower and City View,False,False,True,1,3,2025-02-03
"Holiday Inn Express - Wall Street, an IHG Hotel",558,558,False,7.8,Good,"1,893",3.0,False,"Manhattan, New York",7.3,,1 extra-large double bed,Standard Room,False,False,True,1,3,2025-02-03
Hotel Hayden New York,476,476,False,7.1,Good,"3,146",4.0,False,"Chelsea, New York",2.5,,1 extra-large double bed,Superior King Room,False,False,True,1,3,2025-02-03
Element Times Square West,478,478,False,8.1,Very good,"7,510",4.0,False,"Hell's Kitchen, New York",1.6,,1 extra-large double bed,"Guest Room, 1 King",True,False,True,1,3,2025-02-03
Hampton Inn Manhattan-35th St Empire State Bldg,719,648,True,8.2,Very good,"6,699",3.0,False,"Manhattan, New York",2.0,9.6,1 extra-large double bed,King Room - Non-Smoking,True,False,True,1,3,2025-02-03
Radio Hotel,267,267,False,7.7,Good,"1,716",4.0,False,"Washington Heights, New York",9.8,,,Standard Studio,False,False,True,1,3,2025-02-03
SoHo 54,432,432,False,7.6,Good,"3,964",3.0,False,"SoHo, New York",5.3,,1 extra-large double bed,TriBeCa King,False,False,True,1,3,2025-02-03
Best Western Premier Herald Square,452,452,False,7.8,Good,675,3.0,False,"Manhattan, New York",2.0,,2 double beds,Double Room with Two Double Beds - Non-Smoking,False,False,True,1,3,2025-02-03
Cambria Hotel New York - Chelsea,596,596,False,7.9,Good,"4,002",4.0,False,"Chelsea, New York",2.5,,1 double bed,King Bed Room,False,False,True,1,3,2025-02-03
Hilton Garden Inn West 35th Street,662,662,False,8.2,Very good,"3,056",3.0,False,"Manhattan, New York",2.0,9.5,1 extra-large double bed,King Room,False,False,True,1,3,2025-02-03
Pod Times Square,445,445,False,8.2,Very good,"23,078",3.0,False,"Hell's Kitchen, New York",1.4,9.4,2 single beds,Bunk Pod,False,False,True,1,3,2025-02-03
Freehand New York,607,536,True,8.0,Very good,"2,235",4.0,False,"Gramercy, New York",3.1,,"2 beds (1 bunk bed, 1 large double)",Three's Company,False,False,True,1,3,2025-02-03
