name,original_price,discounted_price,discount,review_score,review_title,number_of_reviews,star_rating,is_apartment,neighborhood,kms_from_centre,location_score,bed_type,room_type,breakfast_included,free_cancellation,prepayment_needed,time_to_travel,length_of_stay,snapshot_date
Freehand New York,450,450,False,8.0,Very good,"2,236",4.0,False,"Gramercy, New York",,,1 double bed,Queen,False,False,True,20,3,2025-02-04
"Holiday Inn Express Manhattan Midtown West, an IHG Hotel",378,378,False,7.3,Good,"1,749",3.0,False,"Hell's Kitchen, New York",,,2 double beds,Executive Double Room - Non-Smoking,True,False,True,20,3,2025-02-04
Little Manhattan near Time Square,411,391,True,8.5,Very good,20,,,"Hell's Kitchen, New York",,,"2 beds (1 extra-large double, 1 sofa bed)",Deluxe King Room,False,False,True,20,3,2025-02-04
Hotel Stanford,498,425,True,7.9,Good,140,3.0,False,"Manhattan, New York",,9.5,1 double bed,Budget Double Room,True,False,True,20,3,2025-02-04
Aura Hotel Times Square Newly Renovated,562,497,True,7.6,Good,450,4.0,False,"Manhattan, New York",,9.3,1 single bed,Standard Full,False,True,True,20,3,2025-02-04
Best Western Premier Herald Square,364,364,False,7.8,Good,674,3.0,False,"Manhattan, New York",,,1 extra-large double bed,King Room - Non-Smoking,False,False,True,20,3,2025-02-04
Hilton Garden Inn New York Manhattan Midtown East,473,473,False,7.4,Good,"1,364",3.0,False,"Midtown East, New York",,,1 extra-large double bed,King Room,False,False,True,20,3,2025-02-04
Hudson Yards Hotel,455,348,True,6.0,Review score,205,3.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,Standard King Room,False,True,True,20,3,2025-02-04
Hilton Garden Inn West 35th Street,466,466,False,8.2,Very good,"3,059",3.0,False,"Manhattan, New York",,9.5,1 extra-large double bed,King Room,False,False,True,20,3,2025-02-04
CIVILIAN Hotel,586,586,False,8.6,Fabulous,"4,744",4.0,False,"Hell's Kitchen, New York",,9.6,1 large double bed,Double Room,False,False,True,20,3,2025-02-04
Fairfield By Marriott New York Manhattan Times Square,606,606,False,8.3,Very good,"5,634",4.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,King Room,True,True,False,20,3,2025-02-04
Life Hotel New York,589,517,True,8.0,Very good,802,4.0,False,"NoMad, New York",,9.4,1 double bed,Classic Queen Room,False,True,True,20,3,2025-02-04
citizenM New York Bowery,712,642,True,8.7,Fabulous,"3,312",4.0,False,"Lower East Side, New York",,,1 extra-large double bed,King Room,False,True,True,20,3,2025-02-04
Riu Plaza New York Times Square,990,744,True,8.5,Very good,"7,241",4.0,False,"Hell's Kitchen, New York",,9.5,1 large double bed,Deluxe Queen Room,True,False,True,20,3,2025-02-04
The Belvedere Hotel,461,416,True,7.9,Good,"5,913",3.0,False,"Hell's Kitchen, New York",,9.4,1 extra-large double bed,Standard King Room,False,True,True,20,3,2025-02-04
"Holiday Inn Express - Wall Street, an IHG Hotel",464,464,False,7.8,Good,"1,893",3.0,False,"Manhattan, New York",,,1 extra-large double bed,Standard King Room,False,False,True,20,3,2025-02-04
Hotel Mulberry,455,455,False,8.5,Very good,784,3.0,False,"Chinatown, New York",,,1 extra-large double bed,Deluxe King Room,False,True,True,20,3,2025-02-04
Little Charlie Hotel,444,444,False,8.4,Very good,551,4.0,False,"Midtown East, New York",,,1 double bed,Partner offer option,True,False,True,20,3,2025-02-04
"Staypineapple, An Artful Hotel, Midtown New York",406,406,False,8.6,Fabulous,"1,643",4.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,Fashionista King,False,True,True,20,3,2025-02-04
Fairfield Inn & Suites by Marriott New York Manhattan/Chelsea,460,460,False,8.0,Very good,"1,039",3.0,False,"Chelsea, New York",,,1 extra-large double bed,King Room,True,True,False,20,3,2025-02-04
414 Hotel,348,299,True,7.0,Good,7,,,"Hell's Kitchen, New York",,,Private suite,Deluxe Queen Suite,False,False,True,20,3,2025-02-04
The Blakely by LuxUrban,658,503,True,7.4,Good,"6,012",,,"Manhattan, New York",,9.4,1 large double bed,Queen Room - Non-Smoking,False,False,True,20,3,2025-02-04
DoubleTree by Hilton New York Downtown,429,429,False,7.5,Good,"3,941",4.0,False,"Manhattan, New York",,,1 extra-large double bed,King Room,False,False,True,20,3,2025-02-04
Leon Hotel LES,492,436,True,8.0,Very good,"2,565",3.0,False,"Lower East Side, New York",,,1 extra-large double bed,Deluxe King Room,False,True,False,20,3,2025-02-04
DoubleTree by Hilton Hotel New York City - Chelsea,425,425,False,7.1,Good,"3,615",4.0,False,"Chelsea, New York",,,1 extra-large double bed,King Room - Non-Smoking,False,False,True,20,3,2025-02-04
Hotel Belleclaire Central Park,610,610,False,8.1,Very good,"5,087",4.0,False,"Upper West Side, New York",,9.3,1 large double bed,Deluxe 1 Queen Bed,False,True,True,20,3,2025-02-04
"Holiday Inn Express New York City Chelsea, an IHG Hotel",456,438,True,7.8,Good,"3,627",3.0,False,"Chelsea, New York",,,1 extra-large double bed,Standard King Room,True,False,True,20,3,2025-02-04
Element Times Square West,416,416,False,8.1,Very good,"7,520",4.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,"Guest Room, 1 King",True,True,False,20,3,2025-02-04
SpringHill Suites by Marriott New York Manhattan/Times Square South,632,632,False,8.2,Very good,"7,748",4.0,False,"Hell's Kitchen, New York",,,1 large double bed,Queen Room - Non-Smoking,True,True,False,20,3,2025-02-04
Aloft New York Chelsea,638,544,True,8.3,Very good,162,4.0,False,"Chelsea, New York",,,1 extra-large double bed,King Room with City View,False,True,False,20,3,2025-02-04
Hotel Mimosa,382,382,False,8.3,Very good,"1,112",3.0,False,"Chinatown, New York",,,1 large double bed,Queen Room,False,True,True,20,3,2025-02-04
Pestana CR7 Times Square,449,449,False,8.6,Fabulous,"2,571",4.0,False,"Hell's Kitchen, New York",,,1 large double bed,Comfort Room,False,True,True,20,3,2025-02-04
Grayson Hotel,1145,1145,False,8.5,Very good,"1,053",4.0,False,"Manhattan, New York",,9.5,1 extra-large double bed,King Room - High Floor,False,True,False,20,3,2025-02-04
"EVEN Hotel New York - Midtown East, an IHG Hotel",557,557,False,8.1,Very good,"1,312",4.0,False,"Midtown East, New York",,9.3,1 extra-large double bed,Standard King Room,False,False,True,20,3,2025-02-04
Fairfield Inn by Marriott New York Manhattan/Financial District,418,418,False,7.8,Good,"3,624",3.0,False,"Manhattan, New York",,,1 large double bed,Queen Room,True,True,False,20,3,2025-02-04
Executive Hotel Le Soleil New York,783,783,False,8.7,Fabulous,"4,541",4.0,False,"Manhattan, New York",,9.5,1 large double bed,Executive Queen Room,False,True,True,20,3,2025-02-04
Hampton Inn Manhattan-35th St Empire State Bldg,650,586,True,8.2,Very good,"6,701",3.0,False,"Manhattan, New York",,9.6,1 extra-large double bed,King Room - Non-Smoking,True,True,False,20,3,2025-02-04
"Holiday Inn Express - Times Square, an IHG Hotel",575,447,True,6.7,Review score,"2,287",3.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,Standard King Room,True,True,False,20,3,2025-02-04
DoubleTree by Hilton New York Times Square South,489,489,False,8.2,Very good,"6,585",4.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,King Room,False,False,True,20,3,2025-02-04
Four Points by Sheraton Midtown - Times Square,546,546,False,8.1,Very good,"3,153",4.0,False,"Hell's Kitchen, New York",,,2 double beds,Double Room,False,True,False,20,3,2025-02-04
Tempo By Hilton New York Times Square,854,854,False,8.5,Very good,851,4.0,False,"Manhattan, New York",,9.5,1 extra-large double bed,King Room,False,True,False,20,3,2025-02-04
Hotel Edison Times Square,615,615,False,7.7,Good,"13,387",4.0,False,"Manhattan, New York",,9.4,1 large double bed,Signature 1 Queen Bed,True,True,False,20,3,2025-02-04
UNTITLED at 3 Freeman Alley,688,654,True,8.4,Very good,566,4.0,False,"Lower East Side, New York",,,1 double bed,Studio Mini,True,True,True,20,3,2025-02-04
Citadines Connect Fifth Avenue New York,599,471,True,7.4,Good,"3,261",3.0,False,"Manhattan, New York",,9.4,1 extra-large double bed,Premier King Room,True,True,False,20,3,2025-02-04
Ink 48 Hotel,616,569,True,7.5,Good,"2,560",4.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,King Room,False,True,True,20,3,2025-02-04
W New York - Times Square,876,876,False,7.9,Good,"1,369",4.0,False,"Manhattan, New York",,9.3,1 extra-large double bed,"Wonderful Guest room, 1 King, City view",False,True,False,20,3,2025-02-04
Margaritaville Resort Times Square,637,569,True,8.5,Very good,"3,924",4.0,False,"Manhattan, New York",,9.5,1 large double bed,Standard Room one queen Bed,False,True,True,20,3,2025-02-04
Park Central,799,766,True,7.3,Good,"7,467",4.0,False,"Manhattan, New York",,9.4,2 large double beds,Premier Two Queen Room,False,True,True,20,3,2025-02-04
BeHome by LuxUrban,505,386,True,6.5,Review score,"1,365",3.0,False,"Hell's Kitchen, New York",,9.3,1 large double bed,Queen Room - Non-Smoking,False,False,True,20,3,2025-02-04
LUMA Hotel - Times Square,980,980,False,8.9,Fabulous,"4,172",4.0,False,"Manhattan, New York",,9.7,2 large double beds,Urban Room With Two Queen Beds,False,True,False,20,3,2025-02-04
SpringHill Suites by Marriott New York Manhattan Times Square,707,707,False,8.1,Very good,305,3.0,False,"Manhattan, New York",,9.4,1 extra-large double bed,Deluxe Corner King Room,True,True,False,20,3,2025-02-04
Hilton Garden Inn NYC Financial Center/Manhattan Downtown,412,412,False,8.3,Very good,"5,048",3.0,False,"Manhattan, New York",,,1 extra-large double bed,King Room,False,False,True,20,3,2025-02-04
SoHo 54,420,420,False,7.6,Good,"3,965",3.0,False,"SoHo, New York",,,1 extra-large double bed,SoHo King,False,True,False,20,3,2025-02-04
Royalton New York,632,632,False,7.5,Good,"3,097",4.0,False,"Manhattan, New York",,9.4,1 large double bed,Standard Queen Room,False,False,True,20,3,2025-02-04
Doxie Hotel,260,260,False,7.4,Good,601,2.0,False,"Manhattan, New York",,,1 large double bed,Queen Room,False,False,True,20,3,2025-02-04
The Hotel at Fifth Avenue,382,382,False,7.9,Good,"3,636",3.0,False,"Manhattan, New York",,9.4,1 large double bed,Queen Room - Non-Smoking,False,True,True,20,3,2025-02-04
Courtyard by Marriott New York Manhattan/Central Park,740,740,False,8.2,Very good,"5,520",4.0,False,"Manhattan, New York",,9.5,1 large double bed,King or Queen Room with City View,False,False,True,20,3,2025-02-04
The Ridge,394,363,True,7.6,Good,"1,307",3.0,False,"Lower East Side, New York",,,1 large double bed,Standard Queen Room,False,False,True,20,3,2025-02-04
"The Mayfair Hotel Times Square, Ascend Hotel Collection",565,565,False,8.6,Fabulous,"1,906",3.0,False,"Manhattan, New York",,9.6,1 double bed,Deluxe Double Room - Non Smoking,False,True,False,20,4,2025-02-04
The Chelsean New York,560,479,True,7.0,Good,"2,738",3.0,False,"Chelsea, New York",,,1 extra-large double bed,King Room - Disability Access,False,True,True,20,4,2025-02-04
Hyatt Place New York City - Times Square,578,578,False,7.8,Good,"21,904",4.0,False,"Hell's Kitchen, New York",,,"2 beds (1 extra-large double, 1 sofa bed)",Standard King Room with Sofa Bed,True,True,True,20,4,2025-02-04
Home2 Suites By Hilton New York Times Square,712,712,False,7.7,Good,"1,218",3.0,False,"Manhattan, New York",,9.5,1 large double bed,Queen Studio Suite,True,True,False,20,4,2025-02-04
La Quinta by Wyndham Time Square South,611,611,False,8.5,Very good,"4,326",3.0,False,"Hell's Kitchen, New York",,9.3,1 extra-large double bed,King Room - Non-Smoking,True,True,False,20,4,2025-02-04
"voco Times Square South New York, an IHG Hotel",638,638,False,8.1,Very good,"3,809",4.0,False,"Hell's Kitchen, New York",,,1 double bed,Standard Room with Full Bed and Tub - Mobility Accessible,False,True,False,20,4,2025-02-04
SpringHill Suites by Marriott New York Manhattan Chelsea,704,704,False,8.3,Very good,"10,960",4.0,False,"Chelsea, New York",,9.4,,Studio King Room,True,True,True,20,4,2025-02-04
Pod Times Square,577,511,True,8.2,Very good,"23,096",3.0,False,"Hell's Kitchen, New York",,9.4,2 single beds,Bunk Pod,False,True,False,20,4,2025-02-04
Romer Hell's Kitchen,1008,967,True,8.6,Fabulous,"2,430",4.0,False,"Hell's Kitchen, New York",,9.5,1 extra-large double bed,Deluxe King,False,True,False,20,4,2025-02-04
Archer Hotel New York,1270,1270,False,8.8,Fabulous,"1,023",4.0,False,"Manhattan, New York",,9.5,1 extra-large double bed,Classic King Mobility- and Hearing-Accessible Guest Room With Transfer Shower,False,True,False,20,4,2025-02-04
Fairfield Inn & Suites by Marriott New York Manhattan/Chelsea,585,585,False,8.0,Very good,"1,039",3.0,False,"Chelsea, New York",,,1 extra-large double bed,King Room,True,True,False,20,4,2025-02-04
Hotel 57 by LuxUrban,578,578,False,7.0,Good,"5,042",4.0,False,"Midtown East, New York",,,1 double bed,Double Room - Non-Smoking,False,True,True,20,4,2025-02-04
Hampton Inn by Hilton New York Times Square,665,665,False,7.8,Good,"2,440",3.0,False,"Manhattan, New York",,9.5,1 extra-large double bed,King Bed with City View,True,False,True,20,4,2025-02-04
Doubletree By Hilton New York Times Square West,547,547,False,6.8,Review score,"11,258",4.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,One King Bed Hearing Accessible,False,False,True,20,4,2025-02-04
Four Points by Sheraton New York Downtown,481,481,False,7.8,Good,"1,993",3.0,False,"Manhattan, New York",,,1 large double bed,"Guest room, 1 Queen",False,False,True,20,4,2025-02-04
Delta Hotels by Marriott New York Times Square,593,593,False,7.8,Good,"4,191",4.0,False,"Hell's Kitchen, New York",,,2 double beds,Double Room with Two Double Beds,False,False,True,20,4,2025-02-04
The Washington by LuxUrban,789,634,True,7.7,Good,"9,449",4.0,False,"Manhattan, New York",,9.4,1 extra-large double bed,King Room - Non-Smoking,False,False,True,20,4,2025-02-04
"Holiday Inn Express - Times Square South, an IHG Hotel",632,632,False,8.1,Very good,"2,979",3.0,False,"Manhattan, New York",,9.5,1 extra-large double bed,Standard King Room,True,False,True,20,4,2025-02-04
The Gotham Hotel,983,983,False,8.5,Very good,"1,709",4.0,False,"Midtown East, New York",,9.5,1 large double bed,Queen Room,False,False,True,20,4,2025-02-04
Cambria Hotel New York - Chelsea,681,681,False,7.9,Good,"3,999",4.0,False,"Chelsea, New York",,,1 double bed,King Bed Room,False,True,True,20,4,2025-02-04
M Social Hotel Times Square New York,937,863,True,8.4,Very good,"11,796",4.0,False,"Manhattan, New York",,9.6,1 extra-large double bed,Social City View King,False,False,True,20,4,2025-02-04
Hyatt House New York/Chelsea,872,872,False,8.4,Very good,"1,740",3.0,False,"Chelsea, New York",,9.5,1 extra-large double bed,Den King Room,True,False,True,20,4,2025-02-04
CIVILIAN Hotel,764,764,False,8.6,Fabulous,"4,744",4.0,False,"Hell's Kitchen, New York",,9.6,1 large double bed,Double Room,False,True,True,20,4,2025-02-04
SpringHill Suites by Marriott New York Manhattan/Times Square South,781,781,False,8.2,Very good,"7,748",4.0,False,"Hell's Kitchen, New York",,,1 large double bed,Queen Room - Non-Smoking,True,True,False,20,4,2025-02-04
Hilton Garden Inn New York Times Square South,615,615,False,8.2,Very good,"4,028",3.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,King Room with Roll-In Shower - Mobility/Hearing Accessible,False,False,True,20,4,2025-02-04
The Belvedere Hotel,626,533,True,7.9,Good,"5,913",3.0,False,"Hell's Kitchen, New York",,9.4,1 extra-large double bed,Standard King Room,False,True,True,20,4,2025-02-04
Fairfield Inn by Marriott New York Manhattan/Financial District,548,548,False,7.8,Good,"3,624",3.0,False,"Manhattan, New York",,,1 large double bed,Queen Room,True,True,False,20,4,2025-02-04
Hotel Hayden New York,684,659,True,7.1,Good,"3,145",4.0,False,"Chelsea, New York",,,1 extra-large double bed,King Room - Disability Access,False,True,False,20,4,2025-02-04
TownePlace Suites by Marriott New York Manhattan/Chelsea,723,723,False,8.2,Very good,"7,542",4.0,False,"Chelsea, New York",,9.4,,King Studio,True,True,True,20,4,2025-02-04
The Herald by LuxUrban,887,712,True,7.7,Good,"8,965",3.0,False,"Manhattan, New York",,9.6,1 extra-large double bed,Deluxe King Room - Non-Smoking,False,False,True,20,4,2025-02-04
Hilton Garden Inn NYC Financial Center/Manhattan Downtown,534,534,False,8.3,Very good,"5,048",3.0,False,"Manhattan, New York",,,1 extra-large double bed,King Room,False,False,True,20,4,2025-02-04
Riverside Tower Hotel,514,514,False,8.5,Very good,"2,282",2.0,False,"Upper West Side, New York",,,1 double bed,Park View Double,False,True,False,20,4,2025-02-04
Little Charlie Hotel,748,616,True,8.4,Very good,551,4.0,False,"Midtown East, New York",,,1 double bed,Deluxe Double Room,True,True,False,20,4,2025-02-04
Da Vinci Hotel,562,562,False,7.4,Good,"1,472",3.0,False,"Manhattan, New York",,9.4,2 double beds,Standard Double Room,False,True,False,20,4,2025-02-04
Chambers powered by Sonder,1045,1045,False,8.1,Very good,685,4.0,False,"Manhattan, New York",,9.6,1 large double bed,Queen Room,False,True,True,20,4,2025-02-04
Radio City Apartments,619,619,False,8.7,Fabulous,"6,166",3.0,False,"Manhattan, New York",,9.7,1 large double bed,Queen Studio,False,True,True,20,4,2025-02-04
Best Western Premier Herald Square,472,472,False,7.8,Good,674,3.0,False,"Manhattan, New York",,,1 extra-large double bed,King Room - Non-Smoking,False,False,True,20,4,2025-02-04
"The New Yorker, A Wyndham Hotel",624,624,False,7.7,Good,"15,627",4.0,False,"Hell's Kitchen, New York",,9.4,1 large double bed,Standard Queen Room with View,False,True,True,20,4,2025-02-04
Hotel St. James,509,509,False,8.1,Very good,"3,211",2.0,False,"Manhattan, New York",,9.7,1 double bed,One Full Bed Room,False,False,True,20,4,2025-02-04
"The Cloud One New York-Downtown, by the Motel One Group",652,652,False,8.6,Fabulous,"6,377",4.0,False,"Manhattan, New York",,9.4,1 extra-large double bed,Standard King Room,False,True,False,20,4,2025-02-04
Hotel Stanford,732,625,True,7.9,Good,140,3.0,False,"Manhattan, New York",,9.5,1 double bed,Budget Double Room,True,True,True,20,4,2025-02-04
Henn na Hotel New York,893,778,True,8.6,Fabulous,"3,293",4.0,False,"Manhattan, New York",,9.5,1 extra-large double bed,Handicap Accessible Room,False,True,False,20,4,2025-02-04
