WeekDay,DayDiff,Class,Hotel_Index,Snapshot_Month,Snapshot_Day,Checkin_Month,Checkin_Day
5,5,1,151,10,31,11,5
2,2,1,113,10,31,11,2
5,5,1,246,10,31,11,5
1,8,1,246,10,31,11,8
7,28,1,114,10,31,11,28
2,30,1,114,10,31,11,30
4,18,1,37,10,31,11,18
4,11,1,91,10,31,11,11
1,29,1,91,10,31,11,29
1,1,1,302,10,31,11,1
6,6,1,39,10,31,11,6
7,7,1,39,10,31,11,7
1,8,1,39,10,31,11,8
1,22,1,39,10,31,11,22
2,23,1,39,10,31,11,23
6,34,1,39,10,31,12,4
1,1,1,40,10,31,11,1
3,3,1,40,10,31,11,3
1,15,1,40,10,31,11,15
1,22,1,40,10,31,11,22
7,28,1,40,10,31,11,28
2,30,1,40,10,31,11,30
3,3,1,41,10,31,11,3
5,12,1,41,10,31,11,12
5,19,1,41,10,31,11,19
7,21,1,41,10,31,11,21
3,24,1,41,10,31,11,24
1,29,1,41,10,31,11,29
4,4,1,115,10,31,11,4
3,10,1,115,10,31,11,10
4,18,1,115,10,31,11,18
4,25,1,115,10,31,11,25
1,1,1,42,10,31,11,1
6,6,1,42,10,31,11,6
1,8,1,42,10,31,11,8
5,19,1,42,10,31,11,19
3,31,1,42,10,31,12,1
2,16,1,43,10,31,11,16
1,22,1,44,10,31,11,22
1,29,1,44,10,31,11,29
2,30,1,44,10,31,11,30
4,25,1,45,10,31,11,25
4,4,1,46,10,31,11,4
3,31,1,46,10,31,12,1
1,15,1,211,10,31,11,15
1,15,1,49,10,31,11,15
4,4,1,50,10,31,11,4
5,5,1,50,10,31,11,5
6,6,1,50,10,31,11,6
1,1,1,118,10,31,11,1
1,22,1,51,10,31,11,22
1,29,1,51,10,31,11,29
6,6,1,52,10,31,11,6
7,7,1,52,10,31,11,7
1,8,1,52,10,31,11,8
4,11,1,52,10,31,11,11
1,1,1,92,10,31,11,1
1,22,1,120,10,31,11,22
1,29,1,120,10,31,11,29
4,18,1,54,10,31,11,18
5,5,1,55,10,31,11,5
1,8,1,56,10,31,11,8
2,9,1,56,10,31,11,9
3,10,1,56,10,31,11,10
7,28,1,56,10,31,11,28
1,29,1,56,10,31,11,29
2,30,1,56,10,31,11,30
4,32,1,56,10,31,12,2
5,33,1,56,10,31,12,3
4,11,1,60,10,31,11,11
7,14,1,60,10,31,11,14
2,16,1,60,10,31,11,16
4,18,1,60,10,31,11,18
5,26,1,60,10,31,11,26
1,29,1,60,10,31,11,29
5,33,1,60,10,31,12,3
1,1,1,317,10,31,11,1
6,13,1,317,10,31,11,13
5,12,1,214,10,31,11,12
4,18,1,62,10,31,11,18
4,25,1,62,10,31,11,25
1,29,1,62,10,31,11,29
5,33,1,62,10,31,12,3
4,4,1,331,10,31,11,4
7,14,1,157,10,31,11,14
7,28,1,207,10,31,11,28
1,1,1,251,10,31,11,1
7,28,1,379,10,31,11,28
4,32,1,93,10,31,12,2
1,1,1,241,10,31,11,1
1,1,1,95,10,31,11,1
6,20,1,95,10,31,11,20
5,26,1,95,10,31,11,26
6,6,1,71,10,31,11,6
6,13,1,71,10,31,11,13
6,20,1,71,10,31,11,20
6,27,1,71,10,31,11,27
6,34,1,71,10,31,12,4
7,21,1,72,10,31,11,21
2,30,1,72,10,31,11,30
1,15,1,74,10,31,11,15
1,22,1,74,10,31,11,22
7,28,1,74,10,31,11,28
6,6,1,75,10,31,11,6
6,6,1,76,10,31,11,6
1,8,1,76,10,31,11,8
5,12,1,76,10,31,11,12
6,13,1,76,10,31,11,13
1,15,1,76,10,31,11,15
1,29,1,76,10,31,11,29
6,34,1,76,10,31,12,4
3,3,1,355,10,31,11,3
7,14,1,77,10,31,11,14
5,26,1,77,10,31,11,26
6,27,1,77,10,31,11,27
1,29,1,77,10,31,11,29
1,1,1,96,10,31,11,1
1,22,1,96,10,31,11,22
2,23,1,96,10,31,11,23
2,30,1,96,10,31,11,30
1,1,1,297,10,31,11,1
5,26,1,81,10,31,11,26
7,28,1,81,10,31,11,28
2,30,1,81,10,31,11,30
7,14,1,426,10,31,11,14
7,21,1,426,10,31,11,21
7,28,1,426,10,31,11,28
3,17,1,84,10,31,11,17
6,20,1,84,10,31,11,20
5,33,1,84,10,31,12,3
1,1,1,135,10,31,11,1
1,8,1,181,10,31,11,8
1,15,1,181,10,31,11,15
4,11,1,85,10,31,11,11
1,1,1,220,10,31,11,1
6,13,1,281,10,31,11,13
7,14,1,281,10,31,11,14
2,16,1,281,10,31,11,16
3,17,1,281,10,31,11,17
5,12,1,163,10,31,11,12
1,8,1,380,10,31,11,8
1,15,1,380,10,31,11,15
1,22,1,380,10,31,11,22
1,1,1,299,10,31,11,1
1,1,1,140,10,31,11,1
1,1,1,141,10,31,11,1
1,15,1,141,10,31,11,15
5,19,1,142,10,31,11,19
7,21,1,394,10,31,11,21
7,28,1,485,10,31,11,28
5,5,1,143,10,31,11,5
5,12,1,144,10,31,11,12
6,13,1,144,10,31,11,13
6,27,1,144,10,31,11,27
7,28,1,144,10,31,11,28
2,30,1,144,10,31,11,30
5,33,1,144,10,31,12,3
1,1,1,236,10,31,11,1
7,14,1,501,10,31,11,14
3,10,2,104,10,31,11,10
4,11,2,104,10,31,11,11
3,3,2,277,10,31,11,3
4,4,2,277,10,31,11,4
5,5,2,277,10,31,11,5
7,7,2,277,10,31,11,7
3,10,2,277,10,31,11,10
2,16,2,277,10,31,11,16
4,32,2,277,10,31,12,2
5,12,2,105,10,31,11,12
6,20,2,105,10,31,11,20
7,21,2,105,10,31,11,21
6,27,2,105,10,31,11,27
7,28,2,105,10,31,11,28
1,29,2,105,10,31,11,29
4,18,2,168,10,31,11,18
5,19,2,168,10,31,11,19
6,6,2,3,10,31,11,6
5,12,2,3,10,31,11,12
1,15,2,3,10,31,11,15
5,19,2,3,10,31,11,19
6,20,2,3,10,31,11,20
6,13,2,146,10,31,11,13
7,14,2,146,10,31,11,14
7,28,2,146,10,31,11,28
1,1,2,190,10,31,11,1
6,6,2,190,10,31,11,6
7,7,2,190,10,31,11,7
6,6,2,4,10,31,11,6
7,7,2,4,10,31,11,7
1,8,2,4,10,31,11,8
2,9,2,4,10,31,11,9
4,18,2,4,10,31,11,18
4,25,2,4,10,31,11,25
5,33,2,4,10,31,12,3
6,27,2,5,10,31,11,27
7,28,2,5,10,31,11,28
3,3,2,147,10,31,11,3
5,5,2,147,10,31,11,5
5,19,2,147,10,31,11,19
4,11,2,6,10,31,11,11
5,12,2,6,10,31,11,12
5,26,2,6,10,31,11,26
7,21,2,261,10,31,11,21
5,33,2,261,10,31,12,3
6,34,2,261,10,31,12,4
1,29,2,8,10,31,11,29
4,32,2,8,10,31,12,2
7,7,2,9,10,31,11,7
1,8,2,9,10,31,11,8
1,15,2,9,10,31,11,15
6,6,2,101,10,31,11,6
2,23,2,101,10,31,11,23
7,7,2,10,10,31,11,7
4,18,2,10,10,31,11,18
5,19,2,10,10,31,11,19
4,4,2,11,10,31,11,4
7,14,2,11,10,31,11,14
2,30,2,11,10,31,11,30
6,34,2,11,10,31,12,4
2,23,2,12,10,31,11,23
2,30,2,12,10,31,11,30
1,22,2,86,10,31,11,22
5,33,2,86,10,31,12,3
7,28,2,332,10,31,11,28
4,25,2,16,10,31,11,25
6,27,2,16,10,31,11,27
7,28,2,16,10,31,11,28
2,23,2,17,10,31,11,23
3,3,2,18,10,31,11,3
3,10,2,18,10,31,11,10
4,11,2,18,10,31,11,11
6,13,2,18,10,31,11,13
7,14,2,18,10,31,11,14
3,17,2,18,10,31,11,17
4,18,2,18,10,31,11,18
3,31,2,18,10,31,12,1
4,32,2,18,10,31,12,2
2,9,2,191,10,31,11,9
3,10,2,191,10,31,11,10
4,4,2,20,10,31,11,4
3,10,2,20,10,31,11,10
4,11,2,20,10,31,11,11
5,26,2,20,10,31,11,26
3,31,2,20,10,31,12,1
4,32,2,20,10,31,12,2
5,33,2,20,10,31,12,3
5,5,2,22,10,31,11,5
6,6,2,22,10,31,11,6
7,7,2,22,10,31,11,7
6,13,2,412,10,31,11,13
4,32,2,412,10,31,12,2
5,5,2,200,10,31,11,5
3,3,2,32,10,31,11,3
4,4,2,32,10,31,11,4
3,10,2,32,10,31,11,10
4,11,2,32,10,31,11,11
3,17,2,32,10,31,11,17
4,18,2,32,10,31,11,18
5,19,2,32,10,31,11,19
1,22,2,32,10,31,11,22
2,23,2,32,10,31,11,23
3,24,2,32,10,31,11,24
4,25,2,32,10,31,11,25
3,31,2,32,10,31,12,1
4,32,2,32,10,31,12,2
1,1,2,427,10,31,11,1
3,3,2,427,10,31,11,3
4,4,2,427,10,31,11,4
5,5,2,427,10,31,11,5
6,6,2,427,10,31,11,6
7,7,2,427,10,31,11,7
1,8,2,427,10,31,11,8
2,9,2,427,10,31,11,9
3,10,2,427,10,31,11,10
4,11,2,427,10,31,11,11
5,12,2,427,10,31,11,12
7,14,2,427,10,31,11,14
1,15,2,427,10,31,11,15
3,17,2,427,10,31,11,17
4,25,2,427,10,31,11,25
5,26,2,427,10,31,11,26
1,15,2,33,10,31,11,15
5,33,2,33,10,31,12,3
1,8,2,34,10,31,11,8
5,12,2,34,10,31,11,12
1,22,2,34,10,31,11,22
7,28,2,34,10,31,11,28
5,33,2,34,10,31,12,3
1,1,2,90,10,31,11,1
3,10,2,90,10,31,11,10
2,16,2,36,10,31,11,16
5,26,2,36,10,31,11,26
1,29,2,36,10,31,11,29
5,5,2,151,10,31,11,5
6,34,2,151,10,31,12,4
2,2,2,113,10,31,11,2
3,3,2,113,10,31,11,3
5,33,2,113,10,31,12,3
6,20,2,114,10,31,11,20
5,26,2,114,10,31,11,26
1,29,2,114,10,31,11,29
4,18,2,37,10,31,11,18
7,21,2,91,10,31,11,21
3,24,2,91,10,31,11,24
5,26,2,202,10,31,11,26
1,1,2,302,10,31,11,1
1,1,2,39,10,31,11,1
4,4,2,39,10,31,11,4
6,6,2,39,10,31,11,6
7,7,2,39,10,31,11,7
1,22,2,39,10,31,11,22
3,24,2,39,10,31,11,24
1,29,2,39,10,31,11,29
1,1,2,40,10,31,11,1
2,2,2,40,10,31,11,2
5,5,2,40,10,31,11,5
4,11,2,40,10,31,11,11
5,12,2,40,10,31,11,12
6,13,2,40,10,31,11,13
7,14,2,40,10,31,11,14
1,15,2,40,10,31,11,15
5,19,2,40,10,31,11,19
7,21,2,40,10,31,11,21
5,26,2,40,10,31,11,26
6,27,2,40,10,31,11,27
7,28,2,40,10,31,11,28
1,29,2,40,10,31,11,29
6,34,2,40,10,31,12,4
1,8,2,41,10,31,11,8
4,11,2,41,10,31,11,11
5,19,2,41,10,31,11,19
3,24,2,41,10,31,11,24
5,26,2,41,10,31,11,26
6,27,2,41,10,31,11,27
3,3,2,115,10,31,11,3
4,4,2,115,10,31,11,4
5,5,2,115,10,31,11,5
6,6,2,115,10,31,11,6
7,7,2,115,10,31,11,7
3,10,2,115,10,31,11,10
5,12,2,115,10,31,11,12
6,13,2,115,10,31,11,13
7,14,2,115,10,31,11,14
3,17,2,115,10,31,11,17
4,18,2,115,10,31,11,18
5,19,2,115,10,31,11,19
6,20,2,115,10,31,11,20
7,21,2,115,10,31,11,21
3,24,2,115,10,31,11,24
4,25,2,115,10,31,11,25
5,26,2,115,10,31,11,26
6,27,2,115,10,31,11,27
5,33,2,115,10,31,12,3
6,34,2,115,10,31,12,4
1,1,2,42,10,31,11,1
6,6,2,42,10,31,11,6
7,7,2,42,10,31,11,7
2,9,2,42,10,31,11,9
6,13,2,42,10,31,11,13
1,15,2,42,10,31,11,15
5,26,2,42,10,31,11,26
7,28,2,42,10,31,11,28
1,29,2,42,10,31,11,29
3,31,2,42,10,31,12,1
6,34,2,42,10,31,12,4
5,5,2,103,10,31,11,5
4,11,2,103,10,31,11,11
2,2,2,43,10,31,11,2
7,7,2,43,10,31,11,7
7,14,2,43,10,31,11,14
2,16,2,43,10,31,11,16
1,22,2,44,10,31,11,22
7,28,2,44,10,31,11,28
1,29,2,44,10,31,11,29
2,30,2,44,10,31,11,30
3,24,2,45,10,31,11,24
4,25,2,45,10,31,11,25
4,11,2,46,10,31,11,11
1,15,2,46,10,31,11,15
5,5,2,47,10,31,11,5
5,19,2,47,10,31,11,19
6,20,2,47,10,31,11,20
2,23,2,47,10,31,11,23
3,24,2,47,10,31,11,24
5,26,2,47,10,31,11,26
2,30,2,47,10,31,11,30
6,20,2,308,10,31,11,20
6,27,2,308,10,31,11,27
7,14,2,211,10,31,11,14
1,15,2,211,10,31,11,15
7,14,2,49,10,31,11,14
1,1,2,116,10,31,11,1
4,4,2,50,10,31,11,4
5,5,2,50,10,31,11,5
6,6,2,50,10,31,11,6
7,21,2,50,10,31,11,21
2,30,2,50,10,31,11,30
3,31,2,50,10,31,12,1
1,1,2,118,10,31,11,1
3,10,2,51,10,31,11,10
4,11,2,51,10,31,11,11
1,22,2,51,10,31,11,22
2,23,2,51,10,31,11,23
1,29,2,51,10,31,11,29
6,6,2,52,10,31,11,6
7,7,2,52,10,31,11,7
6,13,2,52,10,31,11,13
4,25,2,52,10,31,11,25
1,1,2,92,10,31,11,1
3,10,2,92,10,31,11,10
6,20,2,53,10,31,11,20
6,27,2,55,10,31,11,27
2,30,2,55,10,31,11,30
7,28,2,56,10,31,11,28
6,20,2,58,10,31,11,20
3,10,2,60,10,31,11,10
4,11,2,60,10,31,11,11
5,12,2,60,10,31,11,12
2,16,2,60,10,31,11,16
3,17,2,60,10,31,11,17
4,18,2,60,10,31,11,18
1,29,2,60,10,31,11,29
6,20,2,122,10,31,11,20
1,1,2,124,10,31,11,1
5,12,2,214,10,31,11,12
5,5,2,62,10,31,11,5
7,21,2,62,10,31,11,21
4,25,2,62,10,31,11,25
4,32,2,62,10,31,12,2
5,33,2,62,10,31,12,3
4,4,2,331,10,31,11,4
6,27,2,331,10,31,11,27
7,7,2,63,10,31,11,7
2,30,2,64,10,31,11,30
6,27,2,207,10,31,11,27
7,28,2,207,10,31,11,28
7,28,2,379,10,31,11,28
6,34,2,379,10,31,12,4
4,25,2,65,10,31,11,25
3,31,2,93,10,31,12,1
1,1,2,241,10,31,11,1
4,25,2,67,10,31,11,25
1,1,2,95,10,31,11,1
7,7,2,95,10,31,11,7
1,8,2,95,10,31,11,8
2,9,2,95,10,31,11,9
5,12,2,95,10,31,11,12
1,15,2,95,10,31,11,15
4,18,2,95,10,31,11,18
5,19,2,95,10,31,11,19
6,20,2,95,10,31,11,20
1,22,2,95,10,31,11,22
2,23,2,95,10,31,11,23
3,24,2,95,10,31,11,24
4,25,2,95,10,31,11,25
5,26,2,95,10,31,11,26
2,30,2,95,10,31,11,30
3,31,2,95,10,31,12,1
4,32,2,95,10,31,12,2
1,1,2,279,10,31,11,1
3,3,2,69,10,31,11,3
6,6,2,69,10,31,11,6
3,10,2,69,10,31,11,10
6,13,2,69,10,31,11,13
3,24,2,69,10,31,11,24
6,27,2,69,10,31,11,27
3,24,2,70,10,31,11,24
3,31,2,70,10,31,12,1
5,5,2,71,10,31,11,5
6,6,2,71,10,31,11,6
5,12,2,71,10,31,11,12
6,13,2,71,10,31,11,13
5,19,2,71,10,31,11,19
6,20,2,71,10,31,11,20
5,26,2,71,10,31,11,26
6,27,2,71,10,31,11,27
5,33,2,71,10,31,12,3
6,34,2,71,10,31,12,4
1,1,2,72,10,31,11,1
6,6,2,72,10,31,11,6
7,21,2,72,10,31,11,21
2,30,2,72,10,31,11,30
6,34,2,72,10,31,12,4
2,23,2,74,10,31,11,23
1,29,2,74,10,31,11,29
6,6,2,75,10,31,11,6
1,1,2,76,10,31,11,1
1,8,2,76,10,31,11,8
5,12,2,76,10,31,11,12
6,13,2,76,10,31,11,13
7,14,2,76,10,31,11,14
3,3,2,355,10,31,11,3
6,13,2,77,10,31,11,13
5,26,2,77,10,31,11,26
4,32,2,77,10,31,12,2
5,12,2,96,10,31,11,12
1,15,2,96,10,31,11,15
1,22,2,96,10,31,11,22
1,29,2,96,10,31,11,29
2,30,2,96,10,31,11,30
4,25,2,81,10,31,11,25
1,29,2,81,10,31,11,29
5,5,2,83,10,31,11,5
7,7,2,83,10,31,11,7
1,1,2,134,10,31,11,1
6,13,2,426,10,31,11,13
7,14,2,426,10,31,11,14
7,21,2,426,10,31,11,21
6,27,2,426,10,31,11,27
7,28,2,426,10,31,11,28
6,34,2,426,10,31,12,4
2,16,2,84,10,31,11,16
6,20,2,84,10,31,11,20
7,28,2,84,10,31,11,28
4,32,2,84,10,31,12,2
5,33,2,84,10,31,12,3
6,34,2,84,10,31,12,4
1,1,2,135,10,31,11,1
2,2,2,219,10,31,11,2
1,8,2,219,10,31,11,8
4,4,2,181,10,31,11,4
7,7,2,181,10,31,11,7
1,8,2,181,10,31,11,8
4,11,2,181,10,31,11,11
7,14,2,181,10,31,11,14
4,18,2,181,10,31,11,18
7,21,2,181,10,31,11,21
4,25,2,181,10,31,11,25
6,6,2,281,10,31,11,6
2,9,2,281,10,31,11,9
6,13,2,281,10,31,11,13
2,16,2,281,10,31,11,16
7,7,2,163,10,31,11,7
4,11,2,163,10,31,11,11
5,12,2,163,10,31,11,12
1,15,2,163,10,31,11,15
1,8,2,380,10,31,11,8
4,11,2,380,10,31,11,11
1,15,2,380,10,31,11,15
4,18,2,380,10,31,11,18
1,22,2,380,10,31,11,22
4,25,2,380,10,31,11,25
1,1,2,140,10,31,11,1
2,30,2,140,10,31,11,30
3,10,2,141,10,31,11,10
6,13,2,142,10,31,11,13
3,17,2,142,10,31,11,17
4,18,2,142,10,31,11,18
5,19,2,142,10,31,11,19
1,1,2,444,10,31,11,1
6,6,2,394,10,31,11,6
7,7,2,394,10,31,11,7
6,20,2,394,10,31,11,20
7,21,2,394,10,31,11,21
7,14,2,164,10,31,11,14
6,20,2,164,10,31,11,20
7,21,2,164,10,31,11,21
6,27,2,164,10,31,11,27
7,28,2,164,10,31,11,28
2,30,2,221,10,31,11,30
2,23,2,485,10,31,11,23
3,24,2,485,10,31,11,24
6,27,2,485,10,31,11,27
7,28,2,485,10,31,11,28
6,34,2,143,10,31,12,4
7,28,2,304,10,31,11,28
1,29,2,304,10,31,11,29
7,7,2,144,10,31,11,7
5,12,2,144,10,31,11,12
6,13,2,144,10,31,11,13
7,14,2,144,10,31,11,14
6,27,2,144,10,31,11,27
7,28,2,144,10,31,11,28
1,29,2,504,10,31,11,29
1,1,2,236,10,31,11,1
2,2,2,236,10,31,11,2
3,3,2,236,10,31,11,3
4,4,2,236,10,31,11,4
6,6,2,236,10,31,11,6
7,7,2,236,10,31,11,7
2,9,2,236,10,31,11,9
3,10,2,236,10,31,11,10
4,11,2,236,10,31,11,11
6,13,2,236,10,31,11,13
7,14,2,236,10,31,11,14
2,16,2,236,10,31,11,16
3,17,2,236,10,31,11,17
4,18,2,236,10,31,11,18
6,20,2,236,10,31,11,20
7,21,2,236,10,31,11,21
1,22,2,236,10,31,11,22
2,23,2,236,10,31,11,23
3,24,2,236,10,31,11,24
6,27,2,236,10,31,11,27
7,28,2,236,10,31,11,28
6,13,2,501,10,31,11,13
7,14,2,501,10,31,11,14
3,10,3,104,10,31,11,10
4,11,3,104,10,31,11,11
2,2,3,277,10,31,11,2
6,6,3,277,10,31,11,6
4,11,3,277,10,31,11,11
1,15,3,277,10,31,11,15
5,12,3,105,10,31,11,12
5,19,3,105,10,31,11,19
6,20,3,105,10,31,11,20
6,27,3,105,10,31,11,27
7,28,3,105,10,31,11,28
3,3,3,3,10,31,11,3
6,6,3,3,10,31,11,6
2,9,3,3,10,31,11,9
1,15,3,3,10,31,11,15
5,19,3,3,10,31,11,19
6,20,3,3,10,31,11,20
6,13,3,146,10,31,11,13
7,14,3,146,10,31,11,14
7,28,3,146,10,31,11,28
6,6,3,190,10,31,11,6
4,4,3,4,10,31,11,4
5,5,3,4,10,31,11,5
6,6,3,4,10,31,11,6
2,9,3,4,10,31,11,9
4,11,3,4,10,31,11,11
5,12,3,4,10,31,11,12
7,14,3,4,10,31,11,14
4,25,3,4,10,31,11,25
5,33,3,4,10,31,12,3
5,26,3,5,10,31,11,26
6,27,3,5,10,31,11,27
2,30,3,5,10,31,11,30
5,33,3,5,10,31,12,3
4,11,3,6,10,31,11,11
5,12,3,6,10,31,11,12
6,13,3,6,10,31,11,13
3,17,3,6,10,31,11,17
7,21,3,261,10,31,11,21
5,33,3,261,10,31,12,3
1,29,3,8,10,31,11,29
6,34,3,8,10,31,12,4
7,7,3,9,10,31,11,7
1,8,3,9,10,31,11,8
2,16,3,9,10,31,11,16
7,21,3,9,10,31,11,21
2,2,3,101,10,31,11,2
6,6,3,101,10,31,11,6
4,18,3,101,10,31,11,18
7,21,3,101,10,31,11,21
3,24,3,101,10,31,11,24
4,25,3,101,10,31,11,25
3,3,3,10,10,31,11,3
4,18,3,10,10,31,11,18
5,19,3,10,10,31,11,19
4,32,3,10,10,31,12,2
7,7,3,11,10,31,11,7
7,14,3,11,10,31,11,14
5,26,3,11,10,31,11,26
6,27,3,11,10,31,11,27
7,28,3,11,10,31,11,28
5,33,3,11,10,31,12,3
6,34,3,11,10,31,12,4
7,21,3,12,10,31,11,21
5,26,3,332,10,31,11,26
7,28,3,332,10,31,11,28
5,19,3,87,10,31,11,19
6,27,3,16,10,31,11,27
2,23,3,17,10,31,11,23
3,10,3,18,10,31,11,10
4,11,3,18,10,31,11,11
5,12,3,18,10,31,11,12
6,13,3,18,10,31,11,13
3,17,3,18,10,31,11,17
4,18,3,18,10,31,11,18
4,32,3,18,10,31,12,2
6,34,3,18,10,31,12,4
2,9,3,191,10,31,11,9
3,10,3,191,10,31,11,10
4,4,3,20,10,31,11,4
5,5,3,20,10,31,11,5
2,9,3,20,10,31,11,9
3,10,3,20,10,31,11,10
4,11,3,20,10,31,11,11
5,12,3,20,10,31,11,12
5,26,3,20,10,31,11,26
2,30,3,20,10,31,11,30
3,31,3,20,10,31,12,1
4,32,3,20,10,31,12,2
5,33,3,20,10,31,12,3
1,15,3,111,10,31,11,15
5,5,3,22,10,31,11,5
6,6,3,22,10,31,11,6
7,7,3,22,10,31,11,7
6,13,3,22,10,31,11,13
3,10,3,412,10,31,11,10
6,34,3,412,10,31,12,4
2,2,3,32,10,31,11,2
3,3,3,32,10,31,11,3
5,5,3,32,10,31,11,5
3,10,3,32,10,31,11,10
4,11,3,32,10,31,11,11
5,12,3,32,10,31,11,12
2,16,3,32,10,31,11,16
3,17,3,32,10,31,11,17
4,18,3,32,10,31,11,18
5,19,3,32,10,31,11,19
1,22,3,32,10,31,11,22
2,23,3,32,10,31,11,23
3,24,3,32,10,31,11,24
4,25,3,32,10,31,11,25
5,26,3,32,10,31,11,26
2,30,3,32,10,31,11,30
3,31,3,32,10,31,12,1
4,32,3,32,10,31,12,2
5,33,3,32,10,31,12,3
1,1,3,427,10,31,11,1
2,2,3,427,10,31,11,2
3,3,3,427,10,31,11,3
4,4,3,427,10,31,11,4
5,5,3,427,10,31,11,5
6,6,3,427,10,31,11,6
7,7,3,427,10,31,11,7
1,8,3,427,10,31,11,8
2,9,3,427,10,31,11,9
3,10,3,427,10,31,11,10
4,11,3,427,10,31,11,11
5,12,3,427,10,31,11,12
1,15,3,427,10,31,11,15
6,27,3,427,10,31,11,27
3,31,3,33,10,31,12,1
4,32,3,33,10,31,12,2
7,7,3,34,10,31,11,7
5,33,3,34,10,31,12,3
3,3,3,35,10,31,11,3
5,33,3,35,10,31,12,3
3,3,3,90,10,31,11,3
1,15,3,36,10,31,11,15
5,26,3,36,10,31,11,26
7,28,3,36,10,31,11,28
4,4,3,151,10,31,11,4
5,26,3,151,10,31,11,26
6,27,3,151,10,31,11,27
3,31,3,151,10,31,12,1
4,32,3,151,10,31,12,2
6,34,3,151,10,31,12,4
3,10,3,362,10,31,11,10
5,5,3,114,10,31,11,5
1,22,3,114,10,31,11,22
5,26,3,114,10,31,11,26
7,28,3,114,10,31,11,28
4,32,3,91,10,31,12,2
2,23,3,202,10,31,11,23
7,28,3,202,10,31,11,28
1,1,3,302,10,31,11,1
5,5,3,302,10,31,11,5
4,32,3,38,10,31,12,2
3,3,3,39,10,31,11,3
4,4,3,39,10,31,11,4
6,6,3,39,10,31,11,6
7,21,3,39,10,31,11,21
2,23,3,39,10,31,11,23
3,24,3,39,10,31,11,24
5,12,3,40,10,31,11,12
6,13,3,40,10,31,11,13
7,14,3,40,10,31,11,14
1,15,3,40,10,31,11,15
2,16,3,40,10,31,11,16
5,19,3,40,10,31,11,19
6,27,3,40,10,31,11,27
7,28,3,40,10,31,11,28
2,30,3,40,10,31,11,30
6,34,3,40,10,31,12,4
4,11,3,41,10,31,11,11
5,19,3,41,10,31,11,19
7,21,3,41,10,31,11,21
3,24,3,41,10,31,11,24
5,26,3,41,10,31,11,26
1,29,3,41,10,31,11,29
2,2,3,115,10,31,11,2
3,3,3,115,10,31,11,3
4,4,3,115,10,31,11,4
5,5,3,115,10,31,11,5
6,6,3,115,10,31,11,6
2,9,3,115,10,31,11,9
3,10,3,115,10,31,11,10
5,12,3,115,10,31,11,12
6,13,3,115,10,31,11,13
2,16,3,115,10,31,11,16
3,17,3,115,10,31,11,17
4,18,3,115,10,31,11,18
5,19,3,115,10,31,11,19
6,20,3,115,10,31,11,20
2,23,3,115,10,31,11,23
3,24,3,115,10,31,11,24
4,25,3,115,10,31,11,25
5,26,3,115,10,31,11,26
4,32,3,115,10,31,12,2
5,33,3,115,10,31,12,3
1,1,3,309,10,31,11,1
6,6,3,42,10,31,11,6
1,8,3,42,10,31,11,8
5,12,3,42,10,31,11,12
4,25,3,42,10,31,11,25
5,26,3,42,10,31,11,26
7,28,3,42,10,31,11,28
5,5,3,103,10,31,11,5
6,27,3,103,10,31,11,27
7,7,3,43,10,31,11,7
2,9,3,43,10,31,11,9
2,16,3,43,10,31,11,16
1,29,3,44,10,31,11,29
2,30,3,44,10,31,11,30
4,11,3,45,10,31,11,11
4,18,3,45,10,31,11,18
2,23,3,45,10,31,11,23
3,24,3,45,10,31,11,24
4,25,3,45,10,31,11,25
7,14,3,46,10,31,11,14
7,21,3,46,10,31,11,21
5,19,3,47,10,31,11,19
2,23,3,47,10,31,11,23
4,25,3,47,10,31,11,25
5,26,3,47,10,31,11,26
1,29,3,47,10,31,11,29
5,19,3,308,10,31,11,19
7,21,3,211,10,31,11,21
1,22,3,49,10,31,11,22
4,4,3,50,10,31,11,4
5,5,3,50,10,31,11,5
6,6,3,50,10,31,11,6
7,21,3,50,10,31,11,21
1,29,3,50,10,31,11,29
2,30,3,50,10,31,11,30
3,31,3,50,10,31,12,1
1,1,3,118,10,31,11,1
4,4,3,51,10,31,11,4
1,22,3,51,10,31,11,22
6,6,3,52,10,31,11,6
7,7,3,52,10,31,11,7
5,19,3,52,10,31,11,19
6,20,3,52,10,31,11,20
2,9,3,92,10,31,11,9
3,10,3,92,10,31,11,10
2,23,3,183,10,31,11,23
6,20,3,120,10,31,11,20
6,34,3,120,10,31,12,4
2,16,3,53,10,31,11,16
5,19,3,53,10,31,11,19
6,6,3,54,10,31,11,6
5,33,3,55,10,31,12,3
6,27,3,56,10,31,11,27
7,28,3,56,10,31,11,28
4,25,3,57,10,31,11,25
2,9,3,58,10,31,11,9
4,4,3,60,10,31,11,4
2,9,3,60,10,31,11,9
3,10,3,60,10,31,11,10
4,11,3,60,10,31,11,11
5,12,3,60,10,31,11,12
2,16,3,60,10,31,11,16
3,17,3,60,10,31,11,17
4,18,3,60,10,31,11,18
1,29,3,60,10,31,11,29
5,19,3,122,10,31,11,19
6,20,3,122,10,31,11,20
4,4,3,62,10,31,11,4
7,21,3,62,10,31,11,21
4,32,3,62,10,31,12,2
6,34,3,62,10,31,12,4
6,6,3,63,10,31,11,6
6,34,3,493,10,31,12,4
1,29,3,64,10,31,11,29
5,19,3,207,10,31,11,19
